,고객번호,성별,CAT연령대,지역,경쟁사이용횟수,채널이용횟수,멤버십가입개수,RECENCY6,RECENCY7,고객구분1_7,고객구분1_8,주말구매액비중,주말방문비중,선매품구매비중,편의품구매비중,전문품구매비중
2858,2887,F,장년층,서울,0,0,0,5,8,감소,감소,0.717339221,0.672248804,0.6373362975531282,0.3614577345795165,0.0012059678673553482
2859,2888,F,장년층,경기,1,0,0,5,11,증가,감소,0.0756416617,0.0823117338,0.3573194341356086,0.42858906000739294,0.21409150585699843
2860,2889,F,장년층,서울,0,0,0,1,1,증가,감소,0.19446273,0.216309606,0.390905066896353,0.5956854143369094,0.013409518766737565
2861,2890,F,장년층,대전,2,61,0,0,5,증가,감소,0.271277564,0.156398104,0.23585088913609623,0.7641491108639038,0.0
2862,2891,F,장년층,서울,3,5,1,1,0,감소,감소,0.364482422,0.380650613,0.6831495059554451,0.31685049404455495,0.0
2863,2892,F,장년층,부산,0,0,0,0,0,감소,감소,0.271487543,0.164615385,0.7143042124230425,0.2542713905693326,0.031424397007624824
2864,2893,F,장년층,부산,0,37,1,0,2,증가,감소,0.409891765,0.347745522,0.509761598320711,0.46916507802245083,0.021073323656838235
2865,2894,F,장년층,대전,0,27,0,1,0,증가,감소,0.336320414,0.331791143,0.14871797322346664,0.8109627918352382,0.0403192349412952
2866,2895,F,장년층,경기,0,0,1,3,4,감소,감소,0.292924527,0.291002278,0.03533304165558577,0.9646669583444142,0.0
2867,2896,F,장년층,서울,9,0,0,17,1,증가,감소,0.673397711,0.773809524,0.766743422371445,0.19959562767232827,0.03366094995622675
2868,2897,M,장년층,서울,0,0,0,0,1,증가,감소,0.377149635,0.274296675,0.5051223244440337,0.49487767555596635,0.0
2869,2898,F,장년층,경북,0,0,0,0,0,감소,감소,0.494678755,0.303285968,0.6076204823844521,0.3923795176155479,0.0
2870,2899,F,장년층,서울,0,1,0,0,0,감소,감소,0.382365399,0.249444444,0.5940526149628336,0.31077508807795284,0.09517229695921357
2871,2901,F,장년층,서울,1,0,0,0,1,감소,감소,0.207432779,0.287648054,0.2929491660664605,0.7036673186553498,0.003383515278189684
2872,2902,F,장년층,대전,0,60,1,1,0,감소,감소,0.279453766,0.231573942,0.18598982417870147,0.8140101758212985,0.0
2873,2903,M,장년층,경기,0,0,1,3,46,감소,감소,0.385531901,0.376302083,0.3166371749055877,0.6833628250944123,0.0
2874,2904,F,장년층,인천,0,0,0,0,1,증가,증가,0.369864934,0.254034668,0.6656901272670063,0.33398183047579516,0.0003280422571985191
2875,2905,F,장년층,경기,0,0,0,0,4,감소,감소,0.227404099,0.18771777,0.03859057344806952,0.9592072450253478,0.0022021815265826092
2876,2906,F,장년층,경기,3,0,0,2,1,감소,증가,0.566050742,0.542635659,0.6483333145439446,0.35166668545605545,0.0
2877,2907,M,장년층,서울,0,8,0,4,0,증가,증가,0.181451063,0.184971098,0.026184016519033952,0.9738159834809661,0.0
2878,2908,M,장년층,경기,0,11,0,1,5,증가,증가,0.530126805,0.477077364,0.47384758286112294,0.441067754076048,0.08508466306282905
2879,2909,F,장년층,서울,0,72,0,5,1,증가,증가,0.285738365,0.2715959,0.1434002620835664,0.8565997379164336,0.0
2880,2910,F,장년층,부산,1,0,0,0,0,증가,증가,0.373636025,0.260194175,0.3671719626914461,0.6202728645502801,0.012555172758273904
2881,2911,F,장년층,경기,3,0,0,0,1,증가,증가,0.303741272,0.248073218,0.1543396997333689,0.8456603002666311,0.0
2882,2912,M,장년층,서울,0,4,0,0,1,증가,증가,0.635834726,0.622060016,0.47059172876685335,0.23629286800314778,0.29311540322999885
2883,2913,F,장년층,광주,0,0,0,3,0,증가,증가,0.361814152,0.315987934,0.09488847522643866,0.9051115247735614,0.0
2884,2914,F,장년층,경기,0,13,1,0,0,감소,감소,0.249730712,0.279226241,0.16907087355976858,0.8309291264402314,0.0
2885,2916,M,장년층,서울,14,0,0,3,11,감소,감소,0.266789952,0.281021898,0.388710452104386,0.6112895478956141,0.0
2886,2917,F,장년층,부산,0,0,0,1,2,증가,증가,0.29061153,0.27048792,0.45836550357163675,0.5172660279478198,0.024368468480543408
2887,2918,F,장년층,경기,1,0,0,7,0,증가,증가,0.486427488,0.406035665,0.7078220640749363,0.28049109662949473,0.011686839295568891
2888,2919,F,장년층,서울,2,0,0,0,2,증가,증가,0.239414215,0.198317308,0.08521511113821387,0.9147848888617861,0.0
2889,2920,M,장년층,서울,1,0,0,3,4,감소,감소,0.251633138,0.237335184,0.5845980388389201,0.4042600868138905,0.011141874347189409
2890,2921,M,장년층,인천,0,23,0,0,1,증가,감소,0.428502706,0.350953895,0.12620404004495872,0.8720089429740768,0.0017870169809645038
2891,2922,F,장년층,인천,0,47,1,1,0,증가,증가,0.205486159,0.220907298,0.3625125779934774,0.6374874220065225,0.0
2892,2924,F,장년층,서울,0,0,0,0,8,감소,감소,0.290948323,0.116448326,0.7478061618864892,0.22060919068094365,0.03158464743256713
2893,2925,F,장년층,서울,6,0,0,1,0,감소,감소,0.24811162,0.201902748,0.2719944371134234,0.7191439524101837,0.00886161047639283
2894,2926,F,장년층,서울,0,0,0,4,0,증가,증가,0.226123601,0.241548043,0.5739578017504658,0.42477570900855877,0.0012664892409754182
2895,2927,F,장년층,대구,0,0,0,0,0,증가,증가,0.301871015,0.25802139,0.675226617743273,0.3247733822567271,0.0
2896,2928,M,장년층,서울,0,0,0,0,0,증가,증가,0.501125621,0.342070773,0.5108641890731159,0.4891358109268841,0.0
2897,2929,F,장년층,경기,1,10,1,1,0,감소,감소,0.427205887,0.434567901,0.6225192888813585,0.2485515424626471,0.1289291686559944
2898,2930,F,장년층,경기,0,2,1,1,0,증가,감소,0.220440099,0.235765125,0.10776077492079225,0.8922392250792077,0.0
2899,2931,F,장년층,경기,4,0,0,1,5,감소,감소,0.402708571,0.232076866,0.6927096937860582,0.29417953400826646,0.013110772205675362
2900,2932,M,장년층,서울,0,0,0,3,5,감소,감소,0.230770949,0.0777000777,0.48856421877399486,0.3180244762797799,0.19341130494622522
2901,2933,F,장년층,서울,0,1,0,2,0,증가,증가,0.522921436,0.426035503,0.34210548697794824,0.6409802924824314,0.016914220539620335
2902,2934,F,장년층,광주,0,0,0,0,1,감소,감소,0.230104436,0.2133606,0.07444825342962619,0.9255517465703739,0.0
2903,2935,F,장년층,인천,1,56,0,0,0,증가,감소,0.377222084,0.316953317,0.22682766073352714,0.7731723392664729,0.0
2904,2936,F,장년층,경기,1,2,0,1,1,감소,감소,0.186024149,0.176227085,0.2410260269745382,0.7589739730254618,0.0
2905,2937,F,장년층,부산,5,0,0,1,7,감소,감소,0.332681862,0.235626767,0.39173113753002026,0.2635730296244475,0.3446958328455322
2906,2938,F,장년층,서울,2,0,0,0,2,감소,감소,0.212202628,0.16967033,0.32562783497921727,0.6743721650207828,0.0
2907,2939,F,장년층,부산,0,0,0,0,1,증가,증가,0.333148487,0.303643725,0.2047027410514829,0.7952972589485171,0.0
2908,2940,F,장년층,경기,0,0,0,0,0,증가,증가,0.495206714,0.274377593,0.3866426744939311,0.6034857557894434,0.009871569716625558
2909,2941,F,장년층,경기,0,0,0,1,5,감소,감소,0.307110116,0.259935553,0.4914427086432576,0.4711452965491792,0.03741199480756314
2910,2942,F,장년층,경기,0,0,1,0,6,감소,감소,0.325293779,0.280365297,0.29904051280169697,0.700959487198303,0.0
2911,2943,F,장년층,서울,0,69,1,0,1,감소,감소,0.277789261,0.238434164,0.41715369705075594,0.5828463029492441,0.0
2912,2944,F,장년층,서울,2,0,1,0,1,증가,감소,0.337616606,0.265750286,0.6111108719278376,0.2973254221943552,0.09156370587780718
2913,2946,F,장년층,경기,0,9,0,0,0,증가,감소,0.297276374,0.281517748,0.14710941210648393,0.852890587893516,0.0
2914,2947,F,장년층,서울,0,0,0,3,5,증가,증가,0.308058872,0.242758621,0.6185440998271753,0.1121525519740357,0.26930334819878904
2915,2948,M,장년층,경기,0,0,1,0,0,감소,감소,0.41206816,0.315274151,0.11376003323735279,0.8862399667626473,0.0
2916,2949,F,장년층,전북,0,0,0,3,5,감소,감소,0.197769207,0.13559322,0.5931148335731198,0.4065878823362947,0.0002972840905854848
2917,2950,F,장년층,경기,0,0,0,0,0,증가,감소,0.249819895,0.197361993,0.10946240198356194,0.8905375980164381,0.0
2918,2951,F,장년층,경기,1,6,0,1,2,증가,증가,0.297542668,0.372582287,0.37221535231017244,0.5745845879411119,0.05320005974871564
2919,2952,F,장년층,강원,0,9,0,1,0,증가,증가,0.339604058,0.298901099,0.05800317863348407,0.941996821366516,0.0
2920,2953,F,장년층,서울,0,3,0,13,0,감소,증가,0.418878855,0.188514357,0.6381622643183256,0.24697848115929238,0.11485925452238209
2921,2954,F,장년층,서울,0,0,0,3,0,감소,감소,0.401251234,0.336870027,0.6766168761525506,0.32338312384744944,0.0
2922,2955,F,장년층,충남,0,1,1,0,0,감소,감소,0.187934813,0.191850594,0.04206816517621637,0.9579318348237836,0.0
2923,2956,F,장년층,서울,6,4,0,1,1,감소,감소,0.297654068,0.301210428,0.11470595556868868,0.8852940444313113,0.0
2924,2957,F,장년층,서울,3,0,0,2,2,증가,감소,0.598469833,0.358181818,0.42287596188844206,0.34394033401764884,0.23318370409390912
2925,2958,F,장년층,경기,0,0,0,0,1,감소,감소,0.368684473,0.349693252,0.6973117616131536,0.30268823838684644,0.0
2926,2959,F,장년층,서울,0,0,0,6,0,감소,감소,0.191173603,0.200164069,0.5829482981705096,0.41705170182949036,0.0
2927,2960,F,장년층,부산,0,27,0,0,4,증가,증가,0.311797288,0.310077519,0.4782377134268409,0.5217622865731592,0.0
2928,2961,F,장년층,광주,0,0,0,1,0,감소,감소,0.267551282,0.257408975,0.050498573253781424,0.9495014267462186,0.0
2929,2962,M,장년층,경기,1,0,0,0,0,감소,감소,0.588180749,0.411963883,0.5239676198553525,0.250407291798809,0.2256250883458386
2930,2963,F,장년층,경기,0,0,1,2,1,증가,증가,0.330350649,0.29057117,0.029760195780867617,0.9252295161532887,0.045010288065843625
2931,2964,F,장년층,서울,0,7,0,0,4,증가,감소,0.309020683,0.212299916,0.280206288292733,0.6977372470509359,0.022056464656331175
2932,2965,F,장년층,경기,0,0,0,2,0,감소,감소,0.319863264,0.331613854,0.4183208561284227,0.5816791438715773,0.0
2933,2966,M,장년층,서울,12,2,0,8,1,증가,증가,0.63052258,0.206112296,0.041180380278616834,0.28999208275403116,0.668827536967352
2934,2967,M,장년층,부산,0,6,0,3,1,감소,감소,0.304427373,0.368210406,0.6096799100359261,0.3903200899640739,0.0
2935,2968,F,장년층,경기,0,0,0,2,2,증가,감소,0.247989785,0.184912603,0.5587750418205474,0.42420940533561047,0.01701555284384212
2936,2969,F,장년층,광주,0,0,0,3,0,감소,증가,0.354181069,0.356833643,0.16678188453147677,0.8332181154685232,0.0
2937,2970,F,장년층,서울,0,7,0,0,1,감소,증가,0.363695114,0.396604938,0.6679586362754386,0.15623412050723065,0.17580724321733077
2938,2971,F,장년층,경기,0,2,0,3,0,감소,증가,0.526591804,0.407458564,0.7850329924867803,0.16423657086740842,0.05073043664581133
2939,2972,F,장년층,경기,0,0,0,0,2,증가,증가,0.219214646,0.229131175,0.4036537807916356,0.5794184869440222,0.016927732264342257
2940,2973,F,장년층,서울,0,0,0,7,0,감소,감소,0.263073853,0.264505119,0.8930431498354372,0.0616441820856304,0.04531266807893241
2941,2974,F,장년층,서울,0,0,0,56,0,증가,증가,0.336690797,0.291858679,0.8632214115089808,0.09850434182903534,0.03827424666198389
2942,2975,M,장년층,서울,0,0,0,20,51,감소,감소,0.22906684,0.21875,0.8140056132878486,0.18599438671215138,0.0
2943,2976,F,장년층,경기,0,0,0,0,1,증가,증가,0.162229631,0.25,0.49215246244152633,0.07863743307680461,0.429210104481669
2944,2977,F,장년층,서울,0,0,0,0,0,감소,감소,0.0799245266,0.0736294518,0.24642361481041553,0.7535763851895845,0.0
2945,2978,M,장년층,서울,2,0,0,0,2,감소,감소,0.56757652,0.260526316,0.37152223639257975,0.44900239545069975,0.1794753681567205
2946,2979,F,장년층,서울,0,0,0,0,1,증가,증가,0.392892615,0.367125984,0.8290835708546495,0.1448234903139023,0.02609293883144829
2947,2980,F,장년층,경기,6,0,0,3,0,감소,감소,0.187536134,0.191545575,0.7267067386751138,0.2732932613248862,0.0
2948,2981,F,장년층,서울,0,22,1,0,4,증가,감소,0.34007758,0.275813953,0.2383724999389744,0.7596523982951732,0.0019751017658523945
2949,2982,F,장년층,충남,0,0,0,9,1,증가,증가,0.813403441,0.660247593,0.7594659109021493,0.23623065264302018,0.004303436454830457
2950,2983,F,장년층,경기,0,0,0,2,5,감소,증가,0.545936097,0.396871945,0.7603115608563155,0.1655363192257342,0.07415211991795037
2951,2984,F,장년층,부산,0,0,0,0,0,증가,증가,0.182722071,0.174256506,0.1303529398006375,0.8696470601993624,0.0
2952,2985,F,장년층,대구,0,29,0,0,0,감소,감소,0.306518385,0.303197354,0.23454743883434398,0.7654525611656561,0.0
2953,2986,F,장년층,서울,0,0,0,0,0,감소,증가,0.378977559,0.304073034,0.34051036622932757,0.6594896337706725,0.0
2954,2987,F,장년층,부산,1,0,0,1,2,증가,증가,0.666129406,0.628062361,0.7803421724457711,0.2136031445062018,0.006054683048027171
2955,2988,F,장년층,경기,0,52,0,0,0,감소,감소,0.394557574,0.348520432,0.2945340745139841,0.7054659254860159,0.0
2956,2989,F,장년층,경기,1,0,1,1,0,증가,증가,0.388429609,0.366328917,0.28042906141318197,0.719570938586818,0.0
2957,2990,F,장년층,경기,0,34,0,0,2,감소,감소,0.152744997,0.0587096774,0.21004456501046417,0.7899554349895358,0.0
2958,2991,F,장년층,부산,12,0,0,7,4,증가,감소,0.096947747,0.101287554,0.4794189524837613,0.5205810475162387,0.0
2959,2992,F,장년층,경기,0,0,1,0,1,감소,감소,0.462363322,0.358974359,0.8241151315555613,0.17521811252887787,0.0006667559155609062
2960,2993,F,장년층,광주,0,0,1,3,5,증가,증가,0.340296794,0.341438703,0.12173986270637582,0.8782601372936242,0.0
2961,2994,F,장년층,서울,1,1,0,2,1,증가,감소,0.629328107,0.671629446,0.5914348593845905,0.3866722942123931,0.021892846403016492
2962,2995,F,장년층,서울,0,4,1,0,1,감소,감소,0.315455568,0.249627051,0.21380886729183818,0.7861911327081618,0.0
2963,2996,F,장년층,서울,2,0,0,0,1,감소,감소,0.211779358,0.216755967,0.7972988846768991,0.12572391050620998,0.07697720481689085
2964,2997,M,장년층,전북,3,0,1,3,8,감소,감소,0.53353859,0.420345489,0.8183111276154502,0.10962270249308222,0.07206616989146761
2965,2998,F,장년층,경기,0,0,0,5,2,감소,증가,0.263412585,0.329376855,0.6019910562115701,0.2324633481177808,0.16554559567064905
2966,2999,F,장년층,서울,2,0,1,1,1,증가,증가,0.287769346,0.263481552,0.36383832875457695,0.6361616712454231,0.0
2967,3000,M,장년층,서울,0,0,0,0,0,증가,증가,0.406051158,0.306385472,0.24716969476976905,0.752830305230231,0.0
2968,3001,F,장년층,서울,0,0,0,1,0,증가,증가,0.606732768,0.420031056,0.6165995607729533,0.18508530555324787,0.19831513367379877
2969,3002,F,장년층,광주,0,0,0,2,1,증가,증가,0.431250863,0.364210526,0.1561974071694969,0.8417965425829566,0.0020060502475466005
2970,3003,F,장년층,경기,0,0,1,1,5,증가,감소,0.338144884,0.359281437,0.5863814672880674,0.40975813293324315,0.0038603997786894905
2971,3004,F,장년층,경남,2,0,0,1,0,증가,증가,0.286277617,0.241027913,0.14548820469299042,0.8545117953070096,0.0
2972,3005,F,장년층,서울,0,30,1,3,0,감소,감소,0.215378203,0.285938727,0.5514901844525895,0.4427536912446861,0.005756124302724455
2973,3006,M,장년층,서울,0,0,0,2,2,감소,감소,0.395566157,0.305664063,0.7538860597546597,0.21619145573589543,0.02992248450944485
2974,3007,F,장년층,대전,0,29,0,18,52,감소,감소,0.253497027,0.263387978,0.05759268045053756,0.9424073195494624,0.0
2975,3008,F,장년층,서울,7,43,0,0,4,증가,감소,0.32803888,0.313199105,0.13852229628287466,0.8614777037171253,0.0
2976,3009,F,장년층,서울,0,0,0,2,4,증가,증가,0.309058776,0.239534884,0.5476821161241096,0.3837587517243679,0.0685591321515226
2977,3010,F,장년층,서울,2,3,0,1,12,증가,증가,0.430040152,0.410041841,0.7074291591188647,0.14076141918369045,0.15180942169744485
2978,3011,F,장년층,부산,0,0,0,3,4,감소,감소,0.758042783,0.723421927,0.3688495528305423,0.6222095032205295,0.00894094394892825
2979,3012,F,장년층,부산,0,6,0,0,0,감소,증가,0.429634093,0.273839511,0.19034409486735698,0.706524813393662,0.10313109173898097
2980,3013,F,장년층,경기,2,0,0,5,7,증가,감소,0.31981755,0.329837941,0.2358292999933794,0.7641707000066206,0.0
2981,3014,M,장년층,서울,1,11,0,1,5,감소,감소,0.227746531,0.311847481,0.329036168738139,0.6340974437057917,0.03686638755606928
2982,3015,F,장년층,경기,0,25,1,0,1,감소,감소,0.262737796,0.313340228,0.3129921640271093,0.6870078359728907,0.0
2983,3016,F,장년층,서울,8,0,0,0,0,증가,감소,0.142526118,0.217967599,0.6530140735583824,0.31722367166099624,0.02976225478062137
2984,3017,F,장년층,서울,0,0,0,2,11,증가,감소,0.323351453,0.43220339,0.7761323571550188,0.22386764284498117,0.0
2985,3018,F,장년층,대구,0,0,0,2,0,증가,증가,0.175848206,0.191343964,0.43003507091092075,0.45926961971354363,0.11069530937553562
2986,3019,M,장년층,경기,0,65,0,0,4,증가,감소,0.333256383,0.296539891,0.12187557609578316,0.8489355708910735,0.029188853013143334
2987,3020,F,장년층,서울,1,0,1,1,0,증가,감소,0.255987766,0.248305607,0.0020516322954999373,0.9979483677045,0.0
2988,3021,F,장년층,서울,0,0,0,2,0,감소,감소,0.353681422,0.326086957,0.6303452575538335,0.22406392063179734,0.14559082181436916
2989,3022,F,장년층,광주,0,0,0,1,0,감소,감소,0.319380345,0.232870954,0.24448715132657917,0.7555128486734208,0.0
2990,3023,M,장년층,대전,0,54,1,3,5,증가,증가,0.310718538,0.260320135,0.35099366165709034,0.6490063383429097,0.0
2991,3024,F,장년층,전북,0,0,0,1,0,증가,감소,0.261709484,0.240327381,0.07333234506736136,0.9266676549326386,0.0
2992,3025,F,장년층,경기,0,0,0,5,0,증가,감소,0.351310771,0.22382199,0.33116446124405197,0.56295662769581,0.10587891106013805
2993,3026,F,장년층,경기,0,3,1,0,1,증가,증가,0.460074706,0.22979798,0.770533647195413,0.22886856173845646,0.0005977910661306297
2994,3027,F,장년층,울산,1,0,0,8,2,증가,감소,0.37821981,0.338329764,0.82135789097421,0.13879301341893832,0.03984909560685169
2995,3028,F,장년층,인천,0,61,1,0,1,감소,감소,0.26502015,0.247328244,0.19942525702067262,0.8005747429793274,0.0
2996,3029,F,장년층,경기,0,0,0,0,1,감소,증가,0.526084936,0.47689464,0.8718534891990746,0.12814651080092543,0.0
2997,3030,F,장년층,서울,0,0,0,2,1,감소,감소,0.623739153,0.542925278,0.515369374058652,0.4780936701898328,0.0065369557515152135
2998,3031,M,장년층,서울,0,3,0,0,1,감소,감소,0.409132736,0.325146199,0.419774604535839,0.5789089476093653,0.0013164478547956582
2999,3032,F,장년층,서울,0,6,1,1,2,감소,감소,0.197128479,0.290453622,0.6526031765306727,0.335330419270526,0.012066404198801325
3000,3033,M,장년층,경북,3,0,1,4,0,증가,감소,0.682840174,0.417177914,0.6761285718823763,0.20457000908388467,0.11930141903373906
3001,3034,F,장년층,경기,0,0,0,2,6,증가,증가,0.544234112,0.410666667,0.3798554107758846,0.6201445892241154,0.0
3002,3035,F,장년층,전북,0,0,0,3,6,감소,증가,0.37980216,0.290935673,0.39503304296060776,0.6049669570393923,0.0
3003,3036,F,장년층,대전,0,0,0,13,0,감소,감소,0.291171202,0.246073298,0.19787300257124832,0.8021269974287517,0.0
