"생산작업지시구분(생산:A,생산제외:D)","사업단위(평택:20000,태안:60000등)",작업지시타입(일반:WO/재투입:WR),작업공정정보(PCW11/PCW12),생산작업요청일자,장소정보,LOT번호,분할순번,제품코드,제품BOM차수,제품명,"생산작업지시순번(일련번호(1,2,3,4…))",LOT생산요청총중량ⓐ,LOT실수량ⓑ,LOT실중량ⓒ,작업지시및주문비고사항1,작업지시및주문비고사항2,시방적요,생산단위,작업지시구분(D:내수/E:수출),생산제조일자,비고
A,20000,WO,PCW12,2021-03-11,3,HR1021031044,0,PEMA013103910,12,PEMA-HR1000 에스엔엘산업(동해),1,7000,1,7000,"삼척항 
도착전통화
010-4401-1159",,"하차전이송작업
4톤",KG,D,2021-03-11,
A,20000,WO,PCW12,2021-03-11,3,HR1021031101,0,PEMA373048300,150,PEMA-HR1000 제일사(천북),1,7000,1,7000,고형분 15%,,당일오더,KG,D,2021-03-11,
A,20000,WO,PCW12,2021-03-11,3,HR1021031103,0,PEMA013118500,23,PEMA-HR1000 성창(삼척),1,10000,1,10000,"3성분계용
pc유동화제3캔
ae제2캔",,,KG,D,2021-03-11,
A,20000,WO,PCW12,2021-03-11,3,HR1021031108,0,PEMA013116700,11,PEMA-HR1000 현진(동해),3,10000,1,10000,"3성분계용
안윤광차장통화
ae제1캔",,pc소포제1캔,KG,D,2021-03-11,
A,20000,WO,PCW12,2021-03-11,3,HR1021031110,0,PEMA023041503,234,PEMA-HR1000 성진(천안),2,10000,1,10000,공기량1.5상향,,3번탱크 물500kg추가,KG,D,2021-03-11,
A,20000,WO,PCW12,2021-03-11,3,HR1021031111,0,PEMA043019000,15,PEMA-HR1000 대호(군산),3,10000,1,10000,전과동일,,,KG,D,2021-03-11,
A,20000,WO,PCW12,2021-03-11,3,HR1021031113,0,PEMA013089210,24,PEMA-HR1000 고려(공주),2,8000,1,8000,"전과동일
Pc소포제2캔",,대리점 육심욱이사,KG,D,2021-03-11,
A,20000,WO,PCW12,2021-03-11,3,HR1021031117,0,PEMA013105210,109,PEMA-HR1000 삼우(대구),1,9000,1,9000,전과동일 pc소포제 2캔,,,KG,D,2021-03-11,
A,20000,WO,PCW12,2021-03-11,3,HR1021031119,0,PEMA013117810,6,PEMA-HR1000 에스피(군산),8,8000,1,8000,전과동일  일과중 입고,,pc소포제 3캔 상차,KG,D,2021-03-11,
A,20000,WO,PCW12,2021-03-11,3,HR1021031121,0,PEMA013112900,51,PEMA-HR1000 영동(동해),6,5000,1,5000,"3성분계용
배합조정
조무진쥠통화",,,KG,D,2021-03-11,
A,20000,WO,PCW12,2021-03-11,3,HR1021031122,0,PEMA033046500,395,PEMA-HR1000 신일(송파),7,5000,1,5000,외부계근할것  pc소포제3캔상차,,,KG,D,2021-03-11,
A,20000,WO,PCW12,2021-03-11,3,HR1021031129,0,PEMA023046501,179,PEMA-HR1000 신일(아산),17,10000,1,10000,"전과동일
FA용
PC소포제 2캔",,,KG,D,2021-03-11,
A,20000,WO,PCW12,2021-03-11,3,HR1021031131,0,PEMA353048300,195,PEMA-HR1000 제일(청양),19,7000,1,7000,"FA용
공기량0.5%상향",,,KG,D,2021-03-11,
A,20000,WO,PCW12,2021-03-10,3,HR1521031032,0,PEMA013120100,97,PEMA-HR1500 성우(영동),1,10000,1,10000,입고샘플 실험실 전달,,,KG,D,2021-03-11,
A,20000,WO,PCW12,2021-03-11,3,HR1521031109,0,PEMA053061600,13,PEMA-HR1500 전국(광양),2,10000,1,10000,PC유동화제 2통  공기량조정,,,KG,D,2021-03-11,
A,20000,WO,PCW12,2021-03-11,3,HR1521031118,0,PEMA023126700,17,PEMA-HR1500 일반용 합천(합천),9,10000,1,10000,이현구과장 통화  pc소포제 3캔상차,,신우,KG,D,2021-03-11,
A,20000,WO,PCW12,2021-03-11,3,HR1521031123,0,PEMA053046500,244,PEMA-HR1500 신일(송파),8,7000,1,7000,.,,,KG,D,2021-03-11,
A,20000,WO,PCW12,2021-03-11,3,PCR321031107,0,PEMA013123501,8,PEMA-PCR3000E 서문(안산) 저가용,2,5000,1,5000,쌍용인천납품  시간엄수,,,KG,D,2021-03-11,
A,20000,WO,PCW12,2021-03-11,3,SR2021031106,0,PEMA023041301,28,PEMA-SR2000 성원(단양),1,5000,1,5000,입고샘플 실험실전달,,,KG,D,2021-03-11,
A,20000,WO,PCW12,2021-03-11,3,SR2021031127,0,PEMA053062006,13,PEMA-SR2000 정선(남서울),12,7000,1,7000,kn용  시간엄수,,,KG,D,2021-03-11,
A,20000,WO,PCW12,2021-03-11,3,SR3F21031116,0,PEMA033041501,27,PEMA-SR3000F 성진(인천),8,7000,1,7000,.,,,KG,D,2021-03-11,
A,20000,WO,PCW12,2021-03-11,3,SR5F21031130,0,PEMA043072101,7,PEMA-SR5000F 태명(천안),5,10000,1,10000,"전과동일
샘플병 1리터 요청
입고시험 1시간소요",,,KG,D,2021-03-11,
A,20000,WO,PCW12,2021-03-12,3,500F21031219,0,PEMA023058600,517,PEMA-500FR 유진(강서),4,13000,1,13000,500FR 13TON 도착도로 부탁드립니다,,,KG,D,2021-03-12,
A,20000,WO,PCW12,2021-03-12,3,AE21031203,0,SSA013082500,123,AE 현대(안성),4,10000,1,10000,AE제 희석용 ( 10배 희석 ),,,KG,D,2021-03-12,
A,20000,WO,PCW12,2021-03-11,3,CSA521031115,0,PEMA023089240,18,CSA5000 고려(당진),1,10000,1,10000,폐수장 거품제거용 소포제 3캔  시험용샘플 일과중,,모든서류 HR1000  입고전 영업사원 통화 꼭!!!,KG,D,2021-03-12,
A,20000,WO,PCW12,2021-03-12,3,CSA521031210,0,PEMA053072101,3,CSA5000 태명실업(천안),1,10000,1,10000,"전과동일
샘플병 1리터요청
입고시험 1시간소요",,,KG,D,2021-03-12,
A,20000,WO,PCW12,2021-03-12,3,CSA521031213,0,PEMA023007400,116,CSA5000 금남(여수),2,10000,1,10000,시간엄수 PC소포제 2캔  빈통 회수,,,KG,D,2021-03-12,
A,20000,WO,PCW12,2021-03-12,3,CSA521031217,0,PEMA553048200,44,CSA5000 신우(경주),3,10000,1,10000,"공정수200kg추가상차
pc소포제2캔",,신우a&c,KG,D,2021-03-12,
A,20000,WO,PCW12,2021-03-11,3,HR1021031120,0,PEMA013106100,304,PEMA-HR1000 우림(하남),2,10000,1,10000,ae제 4.3% pc소포제3캔상차,,시간엄수,KG,D,2021-03-12,
A,20000,WO,PCW12,2021-03-11,3,HR1021031128,0,PEMA013031800,34,PEMA-HR1000 삼덕(평택),1,10000,1,10000,"전과동일
시간엄수",,자체계근신경요청,KG,D,2021-03-12,
A,20000,WO,PCW12,2021-03-12,3,HR1021031201,0,PEMA033041500,232,PEMA-HR1000 성진(동탄),4,10000,1,10000,"AE제8.0%
PC소포제3통",,,KG,D,2021-03-12,
A,20000,WO,PCW12,2021-03-12,3,HR1021031202,0,PEMA013082500,126,PEMA-HR1000 현대(안성),4,10000,1,10000,전과동일,,,KG,D,2021-03-12,
A,20000,WO,PCW12,2021-03-12,3,HR1021031208,0,PEMA033088300,546,PEMA-HR1000 성진(안양),1,7000,1,7000,ae 3.0(ad1),,,KG,D,2021-03-12,
A,20000,WO,PCW12,2021-03-12,3,HR1021031209,0,PEMA033088300,547,PEMA-HR1000 성진(안양),1,5000,1,5000,ae 2.0(ad2),,,KG,D,2021-03-12,
A,20000,WO,PCW12,2021-03-12,3,HR1021031215,0,PEMA013121910,9,PEMA-HR1000 하주(동해),1,5000,1,5000,"삼척항
도착30분전통화
010-9344-1432",,,KG,D,2021-03-12,
A,20000,WO,PCW12,2021-03-12,3,HR1521031216,0,PEMA313001100,8,PEMA-HR1500 우성(강릉),2,7000,1,7000,"캐이슨용
교환용
안윤광차장통화",,"ae제2캔
pc소포제2캔",KG,D,2021-03-12,
A,20000,WO,PCW12,2021-03-12,3,HR1521031218,0,PEMA403022500,14,PEMA-HR1500 쌍용(정관),4,6000,1,6000,AE제2.5%타입 구현우대리통화,,,KG,D,2021-03-12,
A,20000,WO,PCW12,2021-03-12,3,HR1521031220,0,PEMA013048518,51,PEMA-HR1500 쌍용(서부산-신평),4,7000,1,7000,OPC용 전과동일 시간엄수 PC소포제2캔,,연일시엔엠 수수료,KG,D,2021-03-12,
A,20000,WO,PCW12,2021-03-12,3,HR1521031221,0,PEMA013104200,65,PEMA-HR1500 무창(산청),1,5000,1,5000,고재범통화,,성숙케미칼,KG,D,2021-03-12,
A,20000,WO,PCW12,2021-03-12,3,PCR321031204,0,PEMA013133000,1,PEMA-PCR3000N 여흥(서울),4,4000,1,4000,삼표산업양주공장하차,,도착일자 변경 3월 13일->12일 13:30분,KG,D,2021-03-12,
A,20000,WO,PCW12,2021-03-12,3,SR2021031206,0,PEMA013123000,49,PEMA-SR2000 신공항(인천),1,5000,1,5000,슬래그용 감수성능 20%하향조정분산성능 40%하향조정,,요망,KG,D,2021-03-12,
A,20000,WO,PCW12,2021-03-12,3,SR2021031207,0,PEMA013123000,50,PEMA-SR2000 신공항(인천),1,5000,1,5000,Fa용 감수 20%하향 조절분산성능 20%하향 조절 요,,망,KG,D,2021-03-12,
A,20000,WO,PCW12,2021-03-12,3,SR2021031214,0,PEMA043027100,10,PEMA-SR2000 미래(나주),4,3000,1,3000,코오롱용 혼화제 조정,,,KG,D,2021-03-12,
A,20000,WO,PCW12,2021-03-12,3,SR3F21031112,0,PEMA023027100,25,PEMA-SR3000F 미래(나주),3,3000,1,3000,수중용 플로우타입 고속도로용 분산럭 조정,,,KG,D,2021-03-12,
A,20000,WO,PCW12,2021-03-12,3,SR3F21031211,0,PEMA023027100,24,PEMA-SR3000F 미래(나주),2,4000,1,4000,고속도로용 고강도 하차시 혼용금지,,,KG,D,2021-03-12,
A,20000,WO,PCW12,2021-03-14,3,500F21031433,0,PEMA023058600,518,PEMA-500FR 유진(강서),1,19000,1,19000,상차도,,,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-14,3,580F21031401,0,PEMA033040000,8,PEMA-580FX 성보넥스코(남원),1,20000,1,20000,필요사항 없음,,,KG,D,2021-03-14,
A,20000,WO,PCW12,2021-03-14,3,AE21031406,0,SSA013035303,4,AE 삼표(성수),4,3000,1,3000,Ae제,,,KG,D,2021-03-14,
A,20000,WO,PCW12,2021-03-14,3,CSA521031402,0,PEMA043042900,85,CSA5000 세종(여주),1,7000,1,7000,AE포지션 전과동일,,,KG,D,2021-03-14,
A,20000,WO,PCW12,2021-03-14,3,CSA521031405,0,PEMA033035303,8,CSA5000 삼표(성수),3,8000,1,8000,.,,,KG,D,2021-03-14,
A,20000,WO,PCW12,2021-03-14,3,CSA521031416,0,PEMA013012600,9,CSA5000 대동남(익산),15,10000,1,10000,레이턴스 개선 혼화제 조정 외부계근필수,,,KG,D,2021-03-14,
A,20000,WO,PCW12,2021-03-14,3,CSA521031423,0,PEMA063048300,6,CSA5000 석산(당진),15,8000,1,8000,전과동일,,대리점 중부상사,KG,D,2021-03-14,
A,20000,WO,PCW12,2021-03-14,3,CSA521031430,0,PEMA023002000,37,CSA5000 건설(수원),16,10000,1,10000,공기량 1% 하향,,,KG,D,2021-03-14,
A,20000,WO,PCW12,2021-03-14,3,HR1021031403,0,PEMA013050400,61,PEMA-HR1000 아주(광명),2,7000,1,7000,Ae 12% 샘플 1리터(공기량.비중.고형분 표기)요청,,송장에 백두표기요청,KG,D,2021-03-14,
A,20000,WO,PCW12,2021-03-14,3,HR1021031409,0,PEMA043041502,195,PEMA-HR1000 성진(화성),2,7000,1,7000,AE제 2.8%타잎,,,KG,D,2021-03-14,
A,20000,WO,PCW12,2021-03-14,3,HR1021031413,0,PEMA013122400,37,PEMA-HR1000 성진(부산),1,8000,1,8000,OPC용 4번탱크하차 공기량0.5% 하향 시간엄수,,PC소포제5캔 PC유동화제5캔,KG,D,2021-03-14,
A,20000,WO,PCW12,2021-03-14,3,HR1021031415,0,PEMA033008200,1,PEMA-HR1000 금정(남원),12,10000,1,10000,배합 배호재과장 통화  ae제 0.4%,,ae제 3캔  pc 소포제 1캔 상차  시간엄수,KG,D,2021-03-14,
A,20000,WO,PCW12,2021-03-14,3,HR1021031417,0,PEMA013010900,10,PEMA-HR1000 내포(홍성),11,10000,1,10000,3월 6일제품 교환용,,,KG,D,2021-03-14,
A,20000,WO,PCW12,2021-03-14,3,HR1021031419,0,PEMA063041501,448,PEMA-HR1000 성진(인천),14,10000,1,10000,.,,,KG,D,2021-03-14,
A,20000,WO,PCW12,2021-03-14,3,HR1021031422,0,PEMA013080117,9,PEMA-HR1000 한일(성남),8,8000,1,8000,"시간엄수
AE제 2.5% 타입",,,KG,D,2021-03-14,
A,20000,WO,PCW12,2021-03-14,3,HR1021031428,0,PEMA013072100,184,PEMA-HR1000 태명실업(이천),6,8000,1,8000,"FA용  전과동일
PC소포제 3통",,"샘플병 1리터요청
입고시험 1시간소요",KG,D,2021-03-14,
A,20000,WO,PCW12,2021-03-14,3,HR1021031429,0,PEMA013072100,183,PEMA-HR1000 태명실업(이천),7,8000,1,8000,"OPC용
전과동일",,"샘플병 1리터 요청
입고시험 1시간소요",KG,D,2021-03-14,
A,20000,WO,PCW12,2021-03-14,3,PCM221031424,0,PEMA063061300,142,PEMA-PCM2000 장원(남양주),9,2000,1,2000,Ae제1.5프로 pcm2000b2톤섞어서4톤납품,,,KG,D,2021-03-14,
A,20000,WO,PCW12,2021-03-14,3,PCM221031425,0,PEMA063061300,141,PEMA-PCM2000 장원(남양주),7,3000,1,3000,Ae제0.7프로 pcm2000b3톤섞어서6톤납품,,pc소포제5캔상차,KG,D,2021-03-14,
A,20000,WO,PCW12,2021-03-14,3,PCMB21031426,0,PEMA073061300,162,PEMA-PCM2000B 장원(남양주),8,3000,1,3000,Pcmb 에이제 0.7프로,,,KG,D,2021-03-14,
A,20000,WO,PCW12,2021-03-14,3,PCMB21031427,0,PEMA073061300,163,PEMA-PCM2000B 장원(남양주),10,2000,1,2000,Pcmb 에이제1.5프로,,,KG,D,2021-03-14,
A,20000,WO,PCW12,2021-03-14,3,PR1021031411,0,PEMA013033302,219,PEMA-PR1000 삼성(단촌),10,15000,1,15000,필요사항 없음,,,KG,D,2021-03-14,
A,20000,WO,PCW12,2021-03-14,3,PR2021031404,0,PEMA023024804,87,PEMA-PR2000 동진파일(서산),1,10000,1,10000,2공장에 입고해주세요,,입고전 사진촬영 영업사원통화,KG,D,2021-03-14,
A,20000,WO,PCW12,2021-03-14,3,PR2021031414,0,PEMA023901510,153,PEMA-PR2000 동양파일(익산),13,10000,1,10000,전과동일  시간엄수,,,KG,D,2021-03-14,
A,20000,WO,PCW12,2021-03-14,3,SP1021031432,0,PEMA023132100,2,PEMA-SP1000 대보(합천),2,4000,1,4000,전과동일,,,KG,D,2021-03-14,
A,20000,WO,PCW12,2021-03-14,3,SR2021031410,0,PEMA043062007,6,PEMA-SR2000 정선(의정부),7,7000,1,7000,롯데청량리용,,,KG,D,2021-03-14,
A,20000,WO,PCW12,2021-03-14,3,SR2021031420,0,PEMA033049301,26,PEMA-SR2000 아세아(안양),7,5000,1,5000,"전과동일
도착하기 30분전 차설 통화",,,KG,D,2021-03-14,
A,20000,WO,PCW12,2021-03-14,3,SR2021031421,0,PEMA043062000,20,PEMA-SR2000 정선(광주),5,7000,1,7000,"AE제 11%타입
2번탱크 입고",,PC소포제 2캔 ( 시험실 전달 요청 ),KG,D,2021-03-14,
A,20000,WO,PCW12,2021-03-14,3,SR3F21031418,0,PEMA033041501,28,PEMA-SR3000F 성진(인천),12,3000,1,3000,저점성슬럼프pc임,,,KG,D,2021-03-14,
A,20000,WO,PCW12,2021-03-14,3,580F21031431,0,PEMA033101400,27,PEMA-580FX 하나(금산),4,15000,1,15000,580FX,,외부계근,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,580F21031513,0,PEMA013107101,21,PEMA-580FX 상동(평택) -1팀,5,10000,1,10000,"전과동일
외부계근신경요청",,,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-14,3,AE21031408,0,SSA073046500,292,AE 신일(송파),2,1000,1,1000,AE제,,,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,CSA421031505,0,PEMA013109600,24,CSA4000 홈센타(대구),2,10000,1,10000,전과동일 우호케미칼,,,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,CSA521031519,0,PEMA023052200,24,PEMA-CSA5000 영남(포항),8,10000,1,10000,"공기량1%하향(6%)
배합변경
안윤광차장통화",,,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,CSA521031526,0,PEMA033035309,48,CSA5000 삼표(용인),1,7000,1,7000,"샘플2통
공장진입시 출입영상 등록.",,,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,CSA521031528,0,PEMA023006200,7,CSA5000 국광(천안),3,10000,1,10000,"AE제 3.0% 타입
PC소포제 2캔",,,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,CSA521031531,0,PEMA033035303,9,CSA5000 삼표(성수),10,10000,1,10000,.,,,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-14,3,HR1021031407,0,PEMA033046500,396,PEMA-HR1000 신일(송파),1,10000,1,10000,외부계근할것  pc소포제3캔상차,,,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,HR1021031509,0,PEMA043001100,48,PEMA-HR1000 대신(동해),1,10000,1,10000,"3성분계용
고형분상향
이성헌쥠통화",,,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,HR1021031510,0,PEMA043101200,182,PEMA-HR1000 영진(칠곡),4,10000,1,10000,"opc용
pc유동화제 5캔",,시간정확히,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,HR1021031516,0,PEMA033067600,6,PEMA-HR1000 진남(여수),9,10000,1,10000,PC소포제 2캔상차요망,,,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,HR1021031522,0,PEMA013078017,11,PEMA-HR1000 한라(온산),13,10000,1,10000,AE제1.5%타입 고형분15%이상나와야함 샘플전달,,성숙케미칼 수수료 이현구과장 통화,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,HR1021031525,0,PEMA013131100,4,PEMA-HR1000 황원(고성),4,10000,1,10000,"공기량1%하향(5.5%)
일반소포제3캔",,시간엄수,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,HR1021031527,0,PEMA13031400,192,PEMA-HR1000 산하(덕소),8,10000,1,10000,pc유동화제3캔  pc소포제2캔상차,,fa용,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,HR1021031530,0,PEMA013041507,14,PEMA-HR1000 성진도시(화성) 구. 성진 서수원,6,7000,1,7000,시간엄수  레벨게이지교체  서수원공장입니다,,,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,HR1021031532,0,PEMA033088300,548,PEMA-HR1000 성진(안양),3,7000,1,7000,Ae 2.0 (ad2),,,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-14,3,HR1521031412,0,PEMA013120100,98,PEMA-HR1500 성우(영동),3,10000,1,10000,입고샘플 실험실 전달,,,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,HR1521031511,0,PEMA053031200,36,PEMA-HR1500 산양(진해),7,10000,1,10000,전과동일 기존재고있어서 시간엄수,,,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,HR1521031512,0,PEMA013028200,91,PEMA-HR1500 바나(여수),5,10000,1,10000,시간엄수 PC소포제 1캔상차요망,,,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,HR1521031514,0,PEMA013901100,168,PEMA-HR1500 산하(청주),1,10000,1,10000,pc소포제 3통,,,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,HR1521031515,0,PEMA023125100,22,PEMA-HR1500 홍성(산청),2,10000,1,10000,전과동일,,실크로드상사,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,HR1521031517,0,PEMA063048100,64,PEMA-HR1500 구암(담양),10,1000,1,1000,필요사항 없음,,,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,HR1521031518,0,PEMA143057600,131,PEMA-HR1500 한국흄관(울산),11,10000,1,10000,유지비율 필히 상향 PC소포제2통,,SR2000 2톤 LNG용과 납품요망,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,HR1521031520,0,PEMA023110500,78,PEMA-HR1500 신아(울산),13,5000,1,5000,공기량 0.5%상향 유지비율상향 이현구과장 통화,,신우에이엔씨 수수료,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,HR1521031521,0,PEMA023110500,79,PEMA-HR1500 신아(울산),14,5000,1,5000,공기량 0.5%상향 유지비율상향 이현구과장 통화,,충 수수료 PC유동화제10캔,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,HR1521031535,0,PEMA043011800,10,PEMA-HR1500 대경(순천),6,10000,1,10000,시간엄수,,,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,PR1021031504,0,PEMA013091800,80,PEMA-PR1000 오성(서산),1,5000,1,5000,"전과동일
성적서 이멜 요청",,,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,PR1021031506,0,PEMA023129801,24,PEMA-PR1000 삼일(충주),3,22000,1,22000,방문이력있는 탱크로리 배차요청,,,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,PR1021031506,1,PEMA023129801,24,PEMA-PR1000 삼일(충주),4,3000,1,3000,방문이력있는 탱크로리 배차요청,,,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,PR1021031508,0,PEMA013901600,114,PEMA-PR1000 동양파일(함안),3,10000,1,10000,전과동일,,실크로드상사,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,PR1021031508,1,PEMA013901600,114,PEMA-PR1000 동양파일(함안),4,5000,1,5000,전과동일,,실크로드상사,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,PR1021031524,0,PEMA013024804,157,PEMA-PR1000 동진파일(서산),9,15000,1,15000,1공장,,입고전 영업사원통화  사진촬영,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,PR1021031524,1,PEMA013024804,157,PEMA-PR1000 동진파일(서산),10,5000,1,5000,1공장,,입고전 영업사원통화  사진촬영,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,PR2021031501,0,PEMA013129803,4,PEMA-PR2000 삼일(부여),1,4000,1,4000,당일오더,,배합 강세황대리,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,SN4021031536,0,TSN4012056000,13,PEMA-SN400 관악(광주),12,2800,1,2800,,,,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,SR2021031507,0,PEMA013116420,10,PEMA-SR2000 해양개발(울산),3,5000,1,5000,전과동일 자주가는 기사님 배차요망,,,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,SR2021031523,0,PEMA043046101,26,PEMA-SR2000 신우(울산),5,10000,1,10000,이현구과장 통화 케이슨용 PC유동화제10캔 시간엄수,,중 수수료,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-15,3,SR3F21031529,0,PEMA033109400,17,PEMA-SR3000F 보광(대구),1,7000,1,7000,범어W용 전과동일 pc유동화제5캔 우호케미칼,,,KG,D,2021-03-15,
A,20000,WO,PCW12,2021-03-16,3,AE21031628,0,SSA013035307,40,AE 삼표(풍납),7,1000,1,1000,.,,,KG,D,2021-03-16,
A,20000,WO,PCW12,2021-03-16,3,CR1021031648,0,PEMA023123000,40,PEMA-CR1000 신공항(인천),24,7000,1,7000,시간엄수  감수율상향조정요청,,,KG,D,2021-03-16,
A,20000,WO,PCW12,2021-03-16,3,CR1021031649,0,PEMA023123000,39,PEMA-CR1000 신공항(인천),25,3000,1,3000,공기량 1프로 상향조정(ae희석),,,KG,D,2021-03-16,
A,20000,WO,PCW12,2021-03-16,3,CSA521031609,0,PEMA023035315,39,CSA5000 삼표(오산),1,8000,1,8000,필요사항 없음,,,KG,D,2021-03-16,
A,20000,WO,PCW12,2021-03-16,3,CSA521031614,0,PEMA053054200,28,CSA5000 영화(경주),10,10000,1,10000,필요사항 없음,,대리점마감때결정,KG,D,2021-03-16,
A,20000,WO,PCW12,2021-03-16,3,CSA521031615,0,PEMA013024500,28,CSA5000 동주(함양),1,10000,1,10000,시간엄수,,,KG,D,2021-03-16,
A,20000,WO,PCW12,2021-03-16,3,CSA521031625,0,PEMA023035314,34,CSA5000 삼표(남부),4,7000,1,7000,입고전 영상찰영  전과동일,,,KG,D,2021-03-16,
A,20000,WO,PCW12,2021-03-16,3,CSA521031627,0,PEMA033035307,61,CSA5000 삼표(풍납),7,8000,1,8000,연구소제출샘플챙길것,,,KG,D,2021-03-16,
A,20000,WO,PCW12,2021-03-16,3,CSA521031633,0,PEMA023001000,84,CSA5000 강원(인천),13,7000,1,7000,fa용 시간엄수 성적서에조강형첨가표기,,,KG,D,2021-03-16,
A,20000,WO,PCW12,2021-03-16,3,CSA521031634,0,PEMA023001800,3,CSA5000 건설(의정부),13,10000,1,10000,전과동일,,성숙용,KG,D,2021-03-16,
A,20000,WO,PCW12,2021-03-16,3,CSA521031638,0,PEMA013130300,4,CSA5000 선우(서산),11,10000,1,10000,AE제 3%  전과동일,,,KG,D,2021-03-16,
A,20000,WO,PCW12,2021-03-16,3,CSA521031647,0,PEMA013085300,356,CSA5000 흥국(미사리),23,10000,1,10000,입고샘플시험실전달  pc소포제3캔상차,,,KG,D,2021-03-16,
A,20000,WR,PCW12,2021-03-16,3,HR1021031610,0,PEMA033041500,233,PEMA-HR1000 성진(동탄),1,10000,1,10000,"AE제8.0%
PC소포제3통",,도착일자 변경. 3월 17일 -> 3월 16일 당일오더,KG,D,2021-03-16,
A,20000,WO,PCW12,2021-03-16,3,HR1021031612,0,PEMA013120900,17,PEMA-HR1000 녹색(영덕),20,10000,1,10000,입고샘플전달,,,KG,D,2021-03-16,
A,20000,WO,PCW12,2021-03-16,3,HR1021031613,0,PEMA023099800,64,PEMA-HR1000 영진(경주),9,10000,1,10000,pc소포제3통,,신우a&c,KG,D,2021-03-16,
A,20000,WO,PCW12,2021-03-16,3,HR1021031637,0,PEMA013061000,74,PEMA-HR1000 일진(양평),3,4000,1,4000,"OPC용
AE제 0.45% 타입
3번탱크 입고",,,KG,D,2021-03-16,
A,20000,WO,PCW12,2021-03-16,3,HR1021031639,0,PEMA013901300,68,PEMA-HR1000 강남(여주),9,4000,1,4000,"전과동일
PC소포제 1캔",,,KG,D,2021-03-16,
A,20000,WO,PCW12,2021-03-16,3,HR1021031643,0,PEMA043030401,97,PEMA-HR1000 부국(부천) 공기량낮은TYPE,1,8000,1,8000,공기량 낮은타입,,,KG,D,2021-03-16,
A,20000,WR,PCW12,2021-03-16,3,HR1021031645,0,PEMA063041501,449,PEMA-HR1000 성진(인천),22,10000,1,10000,pc소포제2캔상차,,,KG,D,2021-03-16,
A,20000,WO,PCW12,2021-03-16,3,HR1021031650,0,PEMA023024801,318,PEMA-HR1000 동진(수원),7,10000,1,10000,"에이제 14.5
PC소포제 2통 
PC유동화제 1통",,,KG,D,2021-03-16,
A,20000,WO,PCW12,2021-03-16,3,HR1521031616,0,PEMA013081200,64,PEMA-HR1500 해국(노화도),1,10000,1,10000,혼화제 조정,,,KG,D,2021-03-16,
A,20000,WO,PCW12,2021-03-16,3,HR1521031617,0,PEMA013091400,4,PEMA-HR1500 호남(여수),5,10000,1,10000,공기량조정,,,KG,D,2021-03-16,
