"°í°´¹øÈ£","¼ºº°","2014³â ÃÑ±¸¸Å¾×","2015³â ÃÑ±¸¸Å¾×","Áõ°¨·ü"
"06112","M",7228301,9819077,35.84
"06113","F",41909060,34467660,-17.76
"06114","F",17890711,16998383,-4.99
"06115","F",11494808,9127401,-20.6
"06116","M",20829380,13282650,-36.23
"06117","F",8892495,11612992,30.59
"06118","F",1786865,4384280,145.36
"06119","F",7016001,15372801,119.11
"06120","F",5986530,6563172,9.63
"06121","F",29539243,16447032,-44.32
"06122","F",8633235,17663429,104.6
"06123","M",67108009,74808250,11.47
"06124","F",22753200,18778110,-17.47
"06125","F",41688993,55921402,34.14
"06126","M",6363936,15866545,149.32
"06127","F",5364741,6865436,27.97
"06128","F",216503299,115312570,-46.74
"06129","F",11797042,6886741,-41.62
"06130","F",10185850,5401890,-46.97
"06131","F",8006293,7486497,-6.49
"06132","F",15853070,31111386,96.25
"06133","F",40382589,55819550,38.23
"06134","F",27661446,33692800,21.8
"06135","F",9497473,9634455,1.44
"06136","F",39506480,64349734,62.88
"06137","F",66912397,99367895,48.5
"06138","F",29468580,29886680,1.42
"06139","F",29286417,12452606,-57.48
"06140","F",5489021,7403456,34.88
"06141","F",15604910,10452520,-33.02
"06142","F",66911057,32451556,-51.5
"06143","F",6828746,4731471,-30.71
"06144","F",22993240,52702820,129.21
"06145","M",4078046,4433405,8.71
"06146","F",17105340,35754670,109.03
"06147","F",5634652,6274851,11.36
"06148","F",8749760,6076809,-30.55
"06149","F",88534667,35196502,-60.25
"06150","F",9794258,8987620,-8.24
"06151","F",7975547,9578584,20.1
"06152","F",29364900,43702210,48.82
"06153","F",17310155,18610249,7.51
"06154","F",6400126,8362320,30.66
"06155","M",12202159,11022816,-9.67
"06156","F",2049548,2914407,42.2
"06157","M",22444671,28366597,26.38
"06158","F",8403870,12577010,49.66
"06159","F",7700261,10601674,37.68
"06160","F",41535716,56609660,36.29
"06161","F",8250370,6781524,-17.8
"06162","F",10790970,10420459,-3.43
"06163","F",8868110,9187490,3.6
"06164","F",15498378,22603718,45.85
"06165","F",37527650,18537080,-50.6
"06166","F",4169929,4278890,2.61
"06167","F",7140370,8642149,21.03
"06168","F",24300140,19077424,-21.49
"06169","F",28634820,27025855,-5.62
"06170","F",5243662,4895065,-6.65
"06171","F",11435837,10135099,-11.37
"06172","F",5701371,7989757,40.14
"06173","F",19113998,38596833,101.93
"06174","F",7264540,10024544,37.99
"06175","F",7510840,7833329,4.29
"06176","F",82821140,71566000,-13.59
"06177","F",8938457,14330734,60.33
"06178","F",5931640,7068305,19.16
"06179","F",11464829,18352791,60.08
"06180","F",6297080,6511612,3.41
"06181","F",83770561,38011364,-54.62
"06182","F",2940949,4855704,65.11
"06183","F",58674785,63218551,7.74
"06184","M",8800879,13234646,50.38
"06185","F",10474298,12592039,20.22
"06186","F",6289725,8173460,29.95
"06187","M",14475197,18474626,27.63
"06188","F",9950592,8877334,-10.79
"06189","F",12467441,12870210,3.23
"06190","F",7484559,5260920,-29.71
"06191","F",2987076,4561187,52.7
"06192","F",39090010,30107710,-22.98
"06193","F",11054725,8224112,-25.61
"06194","M",11162850,9799340,-12.21
"06195","F",4167197,7179647,72.29
"06196","F",29762536,53447150,79.58
"06197","F",10366450,11383559,9.81
"06198","F",12944745,5550460,-57.12
"06199","F",4777752,4762027,-0.33
"06200","F",32160189,1226638165,3714.15
"06201","F",10225595,8786929,-14.07
"06202","M",34628514,27229970,-21.37
"06203","F",9373316,9790897,4.45
"06204","F",6890395,6978531,1.28
"06205","F",7189623,10295560,43.2
"06206","F",5490037,6132038,11.69
"06207","F",1256164974,464843118,-63
"06208","M",9174372,8742113,-4.71
"06209","M",4439493,4755202,7.11
"06210","F",16390525,10672939,-34.88
"06211","M",21564139,15817811,-26.65
"06212","F",5096237,6654656,30.58
"06213","F",21304114,15301591,-28.18
"06214","M",34422572,36347662,5.59
"06215","F",7144151,8048546,12.66
"06216","F",84829584,63063030,-25.66
"06217","F",46223240,60389830,30.65
"06218","F",16728680,21009190,25.59
"06219","F",6695959,6163197,-7.96
"06220","M",8038466,12758830,58.72
"06221","M",36466070,42294776,15.98
"06222","F",17167080,11142080,-35.1
"06223","M",13304710,12351630,-7.16
"06224","M",31439743,28038904,-10.82
"06225","F",4553783,6898651,51.49
"06226","M",24962939,22108561,-11.43
"06227","F",13088562,23675552,80.89
"06228","F",44751716,30224491,-32.46
"06229","F",26108400,37227830,42.59
"06230","F",43815610,52023600,18.73
"06231","F",10653990,12641770,18.66
"06232","F",12266982,9312345,-24.09
"06233","F",1929176,2804500,45.37
"06234","F",9116068,12687517,39.18
"06235","F",7123341,3702921,-48.02
"06236","F",196154189,48400015,-75.33
"06237","F",5096515,6532400,28.17
"06238","F",27320565,44455800,62.72
"06239","F",7535778,18422227,144.46
"06240","F",9301961,5776171,-37.9
"06241","F",11394602,8061420,-29.25
"06242","F",34674900,36699650,5.84
"06243","F",10834815,18874052,74.2
"06244","F",3500717,6080106,73.68
"06245","M",7698741,16244550,111
"06246","F",3845869,3662635,-4.76
"06247","F",30815538,24409910,-20.79
"06248","F",2496100,3571577,43.09
"06249","M",5914070,7111896,20.25
"06250","M",8045578,11323836,40.75
"06251","F",37993511,31066976,-18.23
"06252","F",63801880,43916320,-31.17
"06253","M",4263796,4314626,1.19
"06254","M",13361770,12579605,-5.85
"06255","M",8734756,6542767,-25.1
"06256","F",22041650,33828110,53.47
"06257","F",11162602,8690504,-22.15
"06258","F",52554191,39259783,-25.3
"06259","F",32262940,18780990,-41.79
"06260","F",4566929,5228653,14.49
"06261","F",15254597,14528350,-4.76
"06262","F",2861846,3043757,6.36
"06263","M",12024893,3423433,-71.53
"06264","F",36984248,31492320,-14.85
"06265","F",6769790,6837240,1
"06266","F",24689830,23025750,-6.74
"06267","F",30320156,30214682,-0.35
"06268","F",1964126,2948522,50.12
"06269","F",12170810,11581840,-4.84
"06270","F",8796712,6792533,-22.78
"06271","M",6649524,8524426,28.2
"06272","M",1442220,2151660,49.19
"06273","F",9861313,9124802,-7.47
"06274","F",8267961,7619205,-7.85
"06275","F",11566953,7471758,-35.4
"06276","F",60308960,108740360,80.31
"06277","F",11871937,12983731,9.36
"06278","F",26109531,32699548,25.24
"06279","F",13996204,10174237,-27.31
"06280","F",32761981,49833330,52.11
"06281","M",6543074,7593708,16.06
"06282","F",27291961,25308024,-7.27
"06283","F",12345877,39176252,217.32
"06284","F",6980830,11059692,58.43
"06285","F",11208761,9605465,-14.3
"06286","F",5319047,6448791,21.24
"06287","F",124823960,112139060,-10.16
"06288","F",21428029,22923889,6.98
"06289","F",15498150,15843445,2.23
"06290","F",27033230,24138040,-10.71
"06291","F",38660854,60719145,57.06
"06292","F",6990933,5339535,-23.62
"06293","F",7311260,10786467,47.53
"06294","M",5357499,2818508,-47.39
"06295","F",5624373,8084733,43.74
"06296","F",13503965,10829380,-19.81
"06297","F",9227316,9504528,3
"06298","M",5530950,47315938,755.48
"06299","M",78414640,41040230,-47.66
"06300","F",15931355,11520312,-27.69
"06301","F",30695785,75388392,145.6
"06302","F",61966695,30014610,-51.56
"06303","M",26918150,21135100,-21.48
"06304","F",20012122,12439954,-37.84
"06305","F",3575743,3967135,10.95
"06306","F",4311608,4642215,7.67
"06307","F",8826780,10187462,15.42
"06308","F",14815357,32191200,117.28
"06309","F",10252070,6857410,-33.11
"06310","M",72464570,44676086,-38.35
"06311","M",8080078,3642436,-54.92
"06312","M",5607199,4508214,-19.6
"06313","F",9006587,8746880,-2.88
"06314","F",10243602,12051931,17.65
"06315","F",29651750,29287300,-1.23
"06316","F",11349590,25216213,122.18
"06317","F",13509440,27686170,104.94
"06318","F",9186783,3195378,-65.22
"06319","F",13147123,16784033,27.66
"06320","F",6837723,5285904,-22.69
"06321","F",156199366,128070793,-18.01
"06322","F",3407521,3487696,2.35
"06323","F",68636164,60396484,-12
"06324","F",7329153,8483909,15.76
"06325","F",22697287,20275466,-10.67
"06326","M",9307585,7244992,-22.16
"06327","F",7146826,7935146,11.03
"06328","F",8872323,7909638,-10.85
"06329","F",6687479,6394000,-4.39
"06330","M",13645420,45029946,230
"06331","M",8347930,7657510,-8.27
"06332","F",6043929,5857117,-3.09
"06333","F",23538962,50732921,115.53
"06334","F",6095547,4454872,-26.92
"06335","F",24910874,31468120,26.32
"06336","F",6155660,5339113,-13.26
"06337","F",5688556,5327214,-6.35
"06338","M",3556588,9091930,155.64
"06339","F",6661220,6370530,-4.36
"06340","F",9100054,4460475,-50.98
"06341","F",7522900,11517182,53.09
"06342","F",3412587,3462671,1.47
"06343","F",9148510,9072850,-0.83
"06344","F",14447028,14741328,2.04
"06345","F",2898430,6064480,109.23
"06346","F",8808085,7562869,-14.14
"06347","F",6049167,6755609,11.68
"06348","F",6232335,6864354,10.14
"06349","F",3743836,4603617,22.97
"06350","F",12476236,12751082,2.2
"06351","F",3924968,4218777,7.49
"06352","F",19962349,10678035,-46.51
"06353","F",5630131,6958144,23.59
"06354","F",7805869,10105788,29.46
"06355","M",449042177,341135750,-24.03
"06356","F",6926500,19478210,181.21
"06357","F",9529832,9813454,2.98
"06358","F",24542192,11026059,-55.07
"06359","F",5795900,7012650,20.99
"06360","F",38530390,62084790,61.13
"06361","F",4191418,4168908,-0.54
"06362","F",46046890,38530610,-16.32
"06363","F",6640943,4993477,-24.81
"06364","M",13378211,12283941,-8.18
"06365","F",20448790,17831910,-12.8
"06366","F",10774151,9886516,-8.24
"06367","F",7293307,4517095,-38.07
"06368","F",3318620,13363610,302.69
"06369","F",9048288,7216318,-20.25
"06370","F",6461121,10642163,64.71
"06371","F",9702541,10093723,4.03
"06372","F",8447237,8836604,4.61
"06373","F",7738400,9620099,24.32
"06374","F",34503839,24919001,-27.78
"06375","F",16924734,12267080,-27.52
"06376","F",28299773,58287162,105.96
"06377","F",9343746,9600632,2.75
"06378","F",2727628,10311253,278.03
"06379","M",24096684,14170598,-41.19
"06380","F",21505790,22590030,5.04
"06381","F",4049961,2508826,-38.05
"06382","F",36162850,53032750,46.65
"06383","F",5842257,5167367,-11.55
"06384","F",40836620,40776480,-0.15
"06385","F",3933428,4502828,14.48
"06386","F",7213260,4474510,-37.97
"06387","F",36444872,53526570,46.87
"06388","F",31336771,23889786,-23.76
"06389","F",46019376,58044310,26.13
"06390","F",8224919,7866230,-4.36
"06391","F",7097375,5219047,-26.47
"06392","M",5755238,5617698,-2.39
"06393","F",3516092,2924366,-16.83
"06394","F",5973135,6744744,12.92
"06395","F",18107035,27134576,49.86
"06396","F",5677824,6376472,12.3
"06397","F",58575658,58428788,-0.25
"06398","F",11027620,10491901,-4.86
"06399","F",10535226,8812074,-16.36
"06400","M",15114340,13759060,-8.97
"06401","F",8220376,6972062,-15.19
"06402","F",12597170,19402974,54.03
"06403","F",25963588,25677708,-1.1
"06404","F",127401320,145713920,14.37
"06405","M",3634075,2923500,-19.55
"06406","F",7613316,6363133,-16.42
"06407","F",7955050,18015800,126.47
"06408","F",71543439,23081822,-67.74
"06409","F",45812200,50439254,10.1
"06410","F",16554424,24839412,50.05
"06411","F",25104114,39971444,59.22
"06412","F",6716483,6561401,-2.31
"06413","M",5733002,5925542,3.36
"06414","F",22722050,35963898,58.28
"06415","M",7251995,7120829,-1.81
"06416","F",3845154,4604790,19.76
"06417","M",1024569,6085059,493.91
"06418","F",77395429,79966979,3.32
"06419","F",14128443,6032137,-57.31
"06420","F",31515879,42653295,35.34
"06421","F",10110360,13238350,30.94
"06422","F",5016387,5951883,18.65
"06423","F",11452585,12146089,6.06
"06424","F",29153910,25508130,-12.51
"06425","F",6215771,6928423,11.47
"06426","F",7508934,5206366,-30.66
"06427","F",9187365,11061013,20.39
"06428","F",63744200,13557380,-78.73
"06429","F",4672469,4292128,-8.14
"06430","F",5820879,5635594,-3.18
"06431","F",33074378,28987467,-12.36
"06432","F",8477352,9012082,6.31
"06433","F",2718679,3199015,17.67
"06434","F",10783621,12267703,13.76
"06435","F",32619147,23844505,-26.9
"06436","F",40360407,23543029,-41.67
"06437","F",7768116,12265419,57.89
"06438","M",4630801,5518480,19.17
"06439","F",66368793,60808116,-8.38
"06440","F",24650870,17449227,-29.21
"06441","F",27691718,21132798,-23.69
"06442","F",67248360,35199520,-47.66
"06443","F",44320364,16304268,-63.21
"06444","F",5369088,5620312,4.68
"06445","F",27267220,33654128,23.42
"06446","F",17278140,8936070,-48.28
"06447","M",5328722,4959030,-6.94
"06448","F",36352703,18950076,-47.87
"06449","F",22278092,31967480,43.49
"06450","F",23674116,29733370,25.59
"06451","F",5817935,7612663,30.85
"06452","F",8095392,8369190,3.38
"06453","F",3747627,3482789,-7.07
"06454","F",110787180,51516510,-53.5
"06455","F",3798668,5049711,32.93
"06456","F",50719032,47627471,-6.1
"06457","F",27894559,19456160,-30.25
"06458","F",12447690,13033041,4.7
"06459","F",9988457,8129558,-18.61
"06460","F",34373760,53727329,56.3
"06461","F",30506693,64851477,112.58
"06462","F",8063520,12174950,50.99
"06463","F",24969303,30361341,21.59
"06464","F",7414040,14575790,96.6
"06465","F",66937447,83037551,24.05
"06466","F",14136068,14984752,6
"06467","F",4197999,5534885,31.85
"06468","M",6083323,7852432,29.08
"06469","F",4651026,4889567,5.13
"06470","M",17019680,40423270,137.51
"06471","M",104727257,131473090,25.54
"06472","F",19825612,11158037,-43.72
"06473","F",10216658,6003071,-41.24
"06474","F",4771844,5942258,24.53
"06475","F",3473540,5333808,53.56
"06476","F",7638518,6247972,-18.2
"06477","F",9263938,9055123,-2.25
"06478","F",6901876,3691506,-46.51
"06479","F",5348238,7747828,44.87
"06480","M",42167787,47048592,11.57
"06481","F",3095289,3959044,27.91
"06482","F",8395390,14350284,70.93
"06483","F",5288510,9333914,76.49
"06484","M",7256963,7098752,-2.18
"06485","F",12237437,11534054,-5.75
"06486","F",9272633,6133858,-33.85
"06487","M",3704987,3120258,-15.78
"06488","F",10251221,15684967,53.01
"06489","F",30967382,42953443,38.71
"06490","F",18662600,6751460,-63.82
"06491","F",15224440,20428998,34.19
"06492","F",7616598,8105460,6.42
"06493","F",35850840,42546800,18.68
"06494","F",51114150,39532120,-22.66
"06495","F",19460839,5572678,-71.36
"06496","F",16877300,11168256,-33.83
"06497","F",27858870,15250230,-45.26
"06498","F",14595686,20810994,42.58
"06499","F",23623650,36437875,54.24
"06500","F",4678376,5267289,12.59
"06501","M",20634282,27198593,31.81
"06502","F",6669581,5717258,-14.28
"06503","F",8637258,10236921,18.52
"06504","F",12687541,13631987,7.44
"06505","M",3007968,5272463,75.28
"06506","F",28906773,27921340,-3.41
"06507","F",10038747,12775350,27.26
"06508","F",6618905,5789021,-12.54
"06509","F",3626600,3284300,-9.44
"06510","F",13146955,11049588,-15.95
"06511","F",4062912,7426985,82.8
"06512","F",348224,7366028,2015.31
"06513","F",15973512,21428410,34.15
"06514","F",20766610,18545847,-10.69
"06515","F",22195200,39872703,79.65
"06516","F",21909540,52844460,141.19
"06517","F",46699870,58268462,24.77
"06518","F",8504814,8996247,5.78
"06519","F",16874262,12786406,-24.23
"06520","F",5278994,4489719,-14.95
"06521","F",10375484,10668786,2.83
"06522","F",21303986,35102422,64.77
"06523","F",29283030,35558504,21.43
"06524","F",17676241,10881935,-38.44
"06525","F",10929277,14655440,34.09
"06526","M",9898859,14616977,47.66
"06527","F",6297017,5143093,-18.32
"06528","M",9574199,5241000,-45.26
"06529","F",9308566,15210210,63.4
"06530","F",3204003,3592773,12.13
"06531","F",15751730,27384950,73.85
"06532","F",8644200,6980124,-19.25
"06533","M",9409710,14512178,54.23
"06534","F",9247116,8475940,-8.34
"06535","F",26569007,24623553,-7.32
"06536","F",3898650,3750340,-3.8
"06537","M",5034090,44439556,782.77
"06538","F",13857153,17937114,29.44
"06539","F",8429419,8958699,6.28
"06540","F",7744850,4394845,-43.25
"06541","F",5355460,7992526,49.24
"06542","F",5018446,7533082,50.11
"06543","F",64696230,76295250,17.93
"06544","F",3853819,4731047,22.76
"06545","M",3674998,3275370,-10.87
"06546","M",19059070,33194333,74.17
"06547","F",22503367,23612612,4.93
"06548","F",79898720,68324430,-14.49
"06549","F",5358079,5460720,1.92
"06550","M",5587091,10846094,94.13
"06551","F",40024359,30729610,-23.22
"06552","F",35660110,27127840,-23.93
"06553","F",17165661,14918786,-13.09
"06554","F",6357424,8427902,32.57
"06555","F",6635196,6744360,1.65
"06556","F",10169865,9145842,-10.07
"06557","F",5510816,9159190,66.2
"06558","F",26957318,35595823,32.05
"06559","F",8867537,5582562,-37.04
"06560","F",7894252,8476619,7.38
"06561","M",12470783,10254820,-17.77
"06562","F",3125138,3813200,22.02
"06563","F",14443590,14474225,0.21
"06564","F",6282300,5436120,-13.47
"06565","F",5263375,5915288,12.39
"06566","F",8268660,12071190,45.99
"06567","F",50081757,81512294,62.76
"06568","F",3869940,5326882,37.65
"06569","F",4638484,6164809,32.91
"06570","F",9879730,9976046,0.97
"06571","F",9295112,6065102,-34.75
"06572","F",16667530,12738090,-23.58
"06573","F",11874038,10405311,-12.37
"06574","F",11270296,11740360,4.17
"06575","F",66826881,58436378,-12.56
"06576","F",3759733,4171650,10.96
"06577","M",4079344,4673248,14.56
"06578","F",6973624,8142025,16.75
"06579","F",5989504,5861505,-2.14
"06580","M",13418598,10155016,-24.32
"06581","F",45542590,13083675,-71.27
"06582","F",5193086,6117491,17.8
"06583","M",8994268,7895811,-12.21
"06584","F",10806048,10860570,0.5
"06585","F",16273114,13518580,-16.93
"06586","M",65226700,29226320,-55.19
"06587","F",83797360,161997540,93.32
"06588","F",5207723,6967297,33.79
"06589","F",36430340,34673890,-4.82
"06590","M",4192604,2176279,-48.09
"06591","F",40913560,36758520,-10.16
"06592","F",21185897,20566655,-2.92
"06593","F",13865312,19620586,41.51
"06594","F",14460184,13385874,-7.43
"06595","F",6382071,4743093,-25.68
"06596","M",14044410,22667324,61.4
"06597","F",18300387,43951344,140.17
"06598","F",4860340,3619709,-25.53
"06599","F",5574095,6543504,17.39
"06600","F",27313489,8172000,-70.08
"06601","F",9494251,7963080,-16.13
"06602","F",3442992,4277064,24.23
"06603","M",7553147,5268228,-30.25
"06604","F",6345028,5845681,-7.87
"06605","F",7462182,9849530,31.99
"06606","F",17329470,21235132,22.54
"06607","F",44110256,59764606,35.49
"06608","F",5595165,5927501,5.94
"06609","F",44728780,26022890,-41.82
"06610","F",5517665,6125623,11.02
"06611","F",8507767,8080177,-5.03
"06612","F",36816516,28295543,-23.14
"06613","F",23525120,41973418,78.42
"06614","F",9144190,6432000,-29.66
"06615","M",3003131,2726881,-9.2
"06616","F",14617403,23355831,59.78
"06617","M",26212192,35781063,36.51
"06618","F",43054150,34389686,-20.12
"06619","M",13383113,15462612,15.54
"06620","M",3898321,7474561,91.74
"06621","F",22020008,9947760,-54.82
"06622","F",113149589,134552324,18.92
"06623","F",7361975,8762440,19.02
"06624","F",6239078,6791515,8.85
"06625","M",9501287,8575948,-9.74
"06626","F",40126900,38530160,-3.98
"06627","F",5832185,7092534,21.61
"06628","F",4839182,6332348,30.86
"06629","F",16378870,17466650,6.64
"06630","F",41428030,68829850,66.14
"06631","F",7615148,10060336,32.11
"06632","F",18257853,10653064,-41.65
"06633","F",9938009,8796503,-11.49
"06634","F",86566710,54965452,-36.51
