,고객번호,14_1이용금액,14_2이용금액,14_3이용금액,14_4이용금액,15_1이용금액,15_2이용금액,15_3이용금액,15_4이용금액,14_1,14_2,14_3,14_4,15_1,15_2,15_3,15_4
2335,02360,43907,50750,26800,45750,137780,357030,170510,156930,1,1,1,1,1,1,1,1
2336,02361,5727240,5169020,2903880,5215490,4874540,5485000,1865870,6116270,1,1,1,1,1,1,1,1
2337,02362,5463511,13643790,16339030,19239540,4717720,14407470,21214600,5672914,1,1,1,1,1,1,1,1
2338,02363,1121860,897883,1749600,938892,954207,912483,919740,1042047,1,1,1,1,1,1,1,1
2339,02364,11127867,20575743,16607162,29578610,21808085,19835177,2639116,8935685,1,1,1,1,1,1,1,1
2340,02365,10371887,10787210,4454010,10702140,16072080,10860136,8250690,10629070,1,1,1,1,1,1,1,1
2341,02367,1872836,3175230,2107307,2581627,1764719,1914305,1537037,1816755,1,1,1,1,1,1,1,1
2342,02368,4628386,6720220,13170550,22746550,14456057,14645795,5086540,10209836,1,1,1,1,1,1,1,1
2343,02369,3496605,1646034,898126,1753052,1112642,2177440,1472975,2007079,1,1,1,1,1,1,1,1
2344,02370,25121128,28001770,14407540,12708650,14596488,1708340,11015830,13283080,1,1,1,1,1,1,1,1
2345,02371,1232022,1268841,1108859,1569458,1317711,1441537,1563376,609017,1,1,1,1,1,1,1,1
2346,02372,722350,1051400,2104160,3667050,1485140,1632880,1828100,2338550,1,1,1,1,1,1,1,1
2347,02373,1710557,3967087,2520559,2374931,4173591,3680946,2272385,2491629,1,1,1,1,1,1,1,1
2348,02374,3551860,17217240,3805580,5289530,11697670,3938160,4010180,4200350,1,1,1,1,1,1,1,1
2349,02375,6076260,8005540,6851640,24493060,12398640,20133470,7780160,12884290,1,1,1,1,1,1,1,1
2350,02376,2623880,3939510,3640020,4230341,1185218,1982073,1727690,3827894,1,1,1,1,1,1,1,1
2351,02377,1870997,1492225,2194034,1753635,2142945,1889639,2348191,2630987,1,1,1,1,1,1,1,1
2352,02378,4499442,3348358,8085042,5763725,6874106,5678645,5195140,9374000,1,1,1,1,1,1,1,1
2353,02379,1305428,944926,1107438,1044061,1365372,882408,1256495,1477431,1,1,1,1,1,1,1,1
2354,02380,2402685,1575062,2976993,2230463,2455811,3728395,3759701,8017873,1,1,1,1,1,1,1,1
2355,02381,1400442,775370,1284532,1024960,1069574,792890,1391402,832179,1,1,1,1,1,1,1,1
2356,02382,2425397,2762704,2394547,2681464,2272712,1931333,2255640,2169988,1,1,1,1,1,1,1,1
2357,02383,3745502,5022948,7550809,16815362,9353391,6584738,5138276,21034537,1,1,1,1,1,1,1,1
2358,02384,1228140,5264120,10594430,8083210,9201360,8173080,7587480,13136290,1,1,1,1,1,1,1,1
2359,02385,22600860,44228260,13023849,40783028,34902601,30431540,16001990,48397582,1,1,1,1,1,1,1,1
2360,02386,1029870,3202100,1617780,1874990,1528830,1545290,2587730,1652114,1,1,1,1,1,1,1,1
2361,02387,3040560,4134720,3291620,1113900,3374202,2722700,2146480,574960,1,1,1,1,1,1,1,1
2362,02388,1176148,1512707,1840252,2179284,771984,1418641,814610,1112026,1,1,1,1,1,1,1,1
2363,02389,1993156,2525480,3405900,1637501,1161228,1706770,2115702,1284880,1,1,1,1,1,1,1,1
2364,02390,11720020,14530960,8514740,7312920,7046590,7913270,2971460,3517250,1,1,1,1,1,1,1,1
2365,02391,1670930,2146280,1787970,1932940,1242056,1669236,657260,16579100,1,1,1,1,1,1,1,1
2366,02392,5963818,4723997,5018900,4959396,4256057,8716814,9012474,11771809,1,1,1,1,1,1,1,1
2367,02393,28283430,25840848,13778063,32903723,21854157,24479090,24910854,30199865,1,1,1,1,1,1,1,1
2368,02394,7689550,8390270,6837120,8098433,2064571,3899442,2912914,1633186,1,1,1,1,1,1,1,1
2369,02395,1658250,996960,1506117,1649715,1047306,1552583,1415166,1702716,1,1,1,1,1,1,1,1
2370,02396,7810820,3770600,5036740,7112350,5528430,10181400,8293950,5671940,1,1,1,1,1,1,1,1
2371,02397,1738355,1319879,1498817,1640273,907183,922064,1154357,2209396,1,1,1,1,1,1,1,1
2372,02398,2668932,1815750,1649626,1439022,1812787,1220518,1376799,1129783,1,1,1,1,1,1,1,1
2373,02399,375800,534590,725900,486040,456454,422644,835807,599043,1,1,1,1,1,1,1,1
2374,02400,1465116,1483070,1251130,1410723,1648880,2490460,2079190,1900790,1,1,1,1,1,1,1,1
2375,02401,1398980,1521960,1591893,1185625,1982846,6028254,2516311,4061545,1,1,1,1,1,1,1,1
2376,02402,9066158,4939307,8655858,8904550,7147477,6445451,8953254,6124461,1,1,1,1,1,1,1,1
2377,02403,1518581,1504100,1339037,1029678,1082364,1670663,978400,768516,1,1,1,1,1,1,1,1
2378,02404,5529070,5846270,5660380,6877060,15659190,6397570,4001310,5362630,1,1,1,1,1,1,1,1
2379,02405,1672698,1636681,2214312,1535923,1989463,1887624,5150354,2032467,1,1,1,1,1,1,1,1
2380,02406,2628373,1647105,1473732,1424268,1202968,1742182,2357178,1299374,1,1,1,1,1,1,1,1
2381,02407,2177596,1156064,1170032,1429373,1816208,1205406,1173441,1648749,1,1,1,1,1,1,1,1
2382,02408,1599004,1588462,2661333,2637589,2742494,1641140,2072285,2767752,1,1,1,1,1,1,1,1
2383,02409,14626850,19258910,18829310,18991330,22771290,19246750,15844140,21662820,1,1,1,1,1,1,1,1
2384,02410,1593033,1100704,1195023,879000,840897,1063893,1296617,1498696,1,1,1,1,1,1,1,1
2385,02411,11448020,7751444,10922194,13570559,10118857,12560640,24436180,59332762,1,1,1,1,1,1,1,1
2386,02412,5792150,7257520,5491416,7488875,4269693,5500533,4232238,8028520,1,1,1,1,1,1,1,1
2387,02413,3621420,3352352,2849850,4162630,3471830,4131492,2352270,4125653,1,1,1,1,1,1,1,1
2388,02414,2117847,3217775,7819767,5716332,4249874,6462211,2526004,4933588,1,1,1,1,1,1,1,1
2389,02415,1640391,1742712,555298,1351866,4370795,4207567,7463192,16135721,1,1,1,1,1,1,1,1
2390,02416,19825810,15260580,6179800,39167650,8415630,5474250,9907240,7853870,1,1,1,1,1,1,1,1
2391,02417,1894997,897823,1688504,2210759,2474710,1146689,131220,907160,1,1,1,1,1,1,1,1
2392,02418,1921104,1992930,1683142,1508141,1278443,1793492,1678102,1435181,1,1,1,1,1,1,1,1
2393,02419,1168373,2051970,1557477,3642044,1811322,1410053,3321434,1688248,1,1,1,1,1,1,1,1
2394,02420,3704644,8346855,6933272,6268060,6985645,5529345,25292745,10119292,1,1,1,1,1,1,1,1
2395,02421,1380962,1757065,1900836,1887148,2504130,1505430,1900622,1465800,1,1,1,1,1,1,1,1
2396,02422,18789970,21385970,5893954,9664360,6190004,3123720,3257421,14763530,1,1,1,1,1,1,1,1
2397,02423,7934480,4214510,6934290,6211010,3355730,4882010,4958570,10916400,1,1,1,1,1,1,1,1
2398,02424,2272080,1495200,1913955,1661161,2054328,1659797,2133769,1581119,1,1,1,1,1,1,1,1
2399,02425,1941390,4519720,3277510,2041800,3894550,2606810,2804870,2669950,1,1,1,1,1,1,1,1
2400,02426,2310900,1015230,565700,1650850,1043210,869630,999860,982163,1,1,1,1,1,1,1,1
2401,02427,3284279,2206566,7412960,22263991,7519860,31529450,1166140,1033410,1,1,1,1,1,1,1,1
2402,02428,1841664,1696460,1825920,770570,1596831,2440756,1796883,2015652,1,1,1,1,1,1,1,1
2403,02429,15441320,14622826,57219345,18127140,12839772,8198430,12669920,18234830,1,1,1,1,1,1,1,1
2404,02430,3525850,12196509,9116730,10643618,7182520,5799670,8869300,12759120,1,1,1,1,1,1,1,1
2405,02431,2239271,1696919,1343453,3269721,2414259,3039160,2935036,4694270,1,1,1,1,1,1,1,1
2406,02432,4230182,2523120,2653598,3283588,2486001,2841272,3574283,4348487,1,1,1,1,1,1,1,1
2407,02433,3376290,5577088,3477452,2835865,3473753,3567035,2815555,2006477,1,1,1,1,1,1,1,1
2408,02434,5650300,7147580,5769150,3763510,15442580,31347380,4688520,8287370,1,1,1,1,1,1,1,1
2409,02435,12171418,13793523,6556285,9199910,6505573,13095576,11291967,49649354,1,1,1,1,1,1,1,1
2410,02436,2911461,1647440,3588245,1667625,3133073,2573302,3848220,2347302,1,1,1,1,1,1,1,1
2411,02437,2413880,5889370,4231830,11550586,7638436,11167040,3050299,10231620,1,1,1,1,1,1,1,1
2412,02438,20255160,24796620,11521520,10356801,11760850,51140370,46722610,45331470,1,1,1,1,1,1,1,1
2413,02439,5198224,15170612,4733150,6021317,15023494,2759187,1685882,8788310,1,1,1,1,1,1,1,1
2414,02440,4129113,11926340,4837195,2984848,2819380,5336198,4811099,3000419,1,1,1,1,1,1,1,1
2415,02441,1732003,2714209,1557310,2698439,1222377,974830,1407990,1032703,1,1,1,1,1,1,1,1
2416,02442,1061826,767709,758876,877986,895309,808564,1351724,2233090,1,1,1,1,1,1,1,1
2417,02443,11385520,20085460,21729054,16349700,14564480,20127400,26282120,18428360,1,1,1,1,1,1,1,1
2418,02444,1597783,1733263,1422319,1897873,1483053,1312273,2310701,1414923,1,1,1,1,1,1,1,1
2419,02445,2161772,1449790,846544,2314361,1546891,1594358,1490951,2075617,1,1,1,1,1,1,1,1
2420,02446,25820,1960880,3321000,4862840,2229340,7098710,2529310,3731350,1,1,1,1,1,1,1,1
2421,02447,1737396,1669073,2107614,1681052,1349725,2190758,1921615,2792680,1,1,1,1,1,1,1,1
2422,02448,2370329,1600755,1855999,972519,1615889,1759179,1828857,1377406,1,1,1,1,1,1,1,1
2423,02449,1945050,2995110,3367040,2450700,1537430,2070390,1828426,3383590,1,1,1,1,1,1,1,1
2424,02450,18927000,101222695,114679620,49242660,76170650,15956250,15438456,32685000,1,1,1,1,1,1,1,1
2425,02451,9760268,8617150,11130520,9745710,7596560,3913880,4272670,8057520,1,1,1,1,1,1,1,1
2426,02452,910978,411348,810577,1287803,477314,636710,1850037,973610,1,1,1,1,1,1,1,1
2427,02453,3239770,5147880,3345840,4736840,3616960,2347730,7736090,4191030,1,1,1,1,1,1,1,1
2428,02454,1423818,1808973,1739916,1386475,1566064,1880436,1803177,2180124,1,1,1,1,1,1,1,1
2429,02455,2460390,2997067,3056798,2576718,2285602,2400565,2046355,1667861,1,1,1,1,1,1,1,1
2430,02456,9288380,4033500,5436166,8630590,11783460,10909780,7893440,10183019,1,1,1,1,1,1,1,1
2431,02457,9679530,25622700,9840400,7823210,1954900,7955520,6593460,8763890,1,1,1,1,1,1,1,1
2432,02458,12342410,20651190,2605936,14950320,9213914,21485252,10378890,14325990,1,1,1,1,1,1,1,1
2433,02459,4677059,1379509,2553128,3182977,3001031,1611266,1978901,2439006,1,1,1,1,1,1,1,1
2434,02460,11498230,14398700,14846350,41772751,18523460,14992100,14558390,27145020,1,1,1,1,1,1,1,1
2435,02461,11235124,4889132,5806135,17379381,9721544,8479715,3416487,8446302,1,1,1,1,1,1,1,1
2436,02462,10688004,7359390,10735044,8493882,12352080,7860358,8473818,9649045,1,1,1,1,1,1,1,1
2437,02463,1898570,3395187,2453180,2302470,2152410,3454850,1325480,2960610,1,1,1,1,1,1,1,1
2438,02464,3437113,3063464,2154430,2896350,1792581,3311320,7245500,4709357,1,1,1,1,1,1,1,1
2439,02465,5501130,5872440,5028380,5809650,4061170,15092140,8071080,10324030,1,1,1,1,1,1,1,1
2440,02466,1689025,1501578,1451492,1891759,1652645,1725697,1791888,1793139,1,1,1,1,1,1,1,1
2441,02467,1420954,1081762,1690703,1741645,1758580,1504965,1354953,994090,1,1,1,1,1,1,1,1
2442,02468,3097640,2539900,2665530,1754200,1779660,1701030,1464940,1855410,1,1,1,1,1,1,1,1
2443,02469,2515502,2540809,2565287,2674782,3538150,2802731,3159548,1933885,1,1,1,1,1,1,1,1
2444,02470,1678810,1810576,2115662,4160768,1512558,4332695,523159,152300,1,1,1,1,1,1,1,1
2445,02471,12450950,11551100,2097450,16263310,8759490,10603350,4150100,10455160,1,1,1,1,1,1,1,1
2446,02472,30829870,28210570,14690690,17575840,55542640,11255910,10001980,18497330,1,1,1,1,1,1,1,1
2447,02473,10430730,6045400,7947020,8632940,9756467,6582178,8862700,4913300,1,1,1,1,1,1,1,1
2448,02474,7891730,4038530,3331170,3280070,4017670,7185040,6055320,11105060,1,1,1,1,1,1,1,1
2449,02475,1248398,2488500,2055481,3998986,6048590,5110727,4302151,5549377,1,1,1,1,1,1,1,1
2450,02476,1953620,1343789,1716548,999440,1343263,835901,625139,1415199,1,1,1,1,1,1,1,1
2451,02477,10811500,13240460,17823740,6881026,10468100,7799840,4107430,18237120,1,1,1,1,1,1,1,1
2452,02478,1827500,2644820,4882920,2588674,931510,2359170,1802180,5982010,1,1,1,1,1,1,1,1
2453,02479,1058656,2735639,858058,787190,854112,727491,887118,1262115,1,1,1,1,1,1,1,1
2454,02480,4972113,6358422,5034064,6521952,4102829,5637481,3350717,3560026,1,1,1,1,1,1,1,1
2455,02481,2772350,2523860,2139930,1129880,6936548,3765020,1706170,3103890,1,1,1,1,1,1,1,1
2456,02482,1116920,1305900,348080,1008330,1898076,946120,1528239,4012070,1,1,1,1,1,1,1,1
2457,02483,2670823,1230450,1140480,1383915,1551343,1700922,1533256,1763842,1,1,1,1,1,1,1,1
2458,02484,20542246,21882830,12070284,35739190,32416818,36876190,8760645,29184022,1,1,1,1,1,1,1,1
2459,02485,2163110,1664630,3566080,5624260,2060440,3091110,3117450,4718090,1,1,1,1,1,1,1,1
2460,02486,16255490,21298167,8189308,17659682,15842142,20649525,16967910,20481210,1,1,1,1,1,1,1,1
2461,02487,2325566,2198076,2485802,3061006,2096353,3011297,2288673,1470013,1,1,1,1,1,1,1,1
2462,02488,17953280,15864060,12787240,8350230,11820230,23598010,18320710,18586640,1,1,1,1,1,1,1,1
2463,02489,819417,807649,406109,640770,1239378,1175049,1385489,1357308,1,1,1,1,1,1,1,1
2464,02490,5191260,8294902,5505440,4129270,7743690,7129834,5278160,6724290,1,1,1,1,1,1,1,1
2465,02491,1635822,2247047,1371002,3697784,1941150,3240211,2854962,2484959,1,1,1,1,1,1,1,1
2466,02492,1084242,1920322,2054078,3164186,3617250,3122926,5030011,4464878,1,1,1,1,1,1,1,1
2467,02493,8724185,8910960,8416278,11757323,17083920,11907110,11600980,10333228,1,1,1,1,1,1,1,1
2468,02494,11881708,11240086,8397220,7711920,11704200,13606030,10698000,6934330,1,1,1,1,1,1,1,1
2469,02495,1748372,2144944,3112890,8258320,4437787,766090,376000,1638355,1,1,1,1,1,1,1,1
2470,02496,45398270,67868280,872720,14522920,9789560,51665951,14582629,27307050,1,1,1,1,1,1,1,1
2471,02497,3525040,6903710,13409650,4740530,12627200,14992650,16942750,18697550,1,1,1,1,1,1,1,1
2472,02498,3251440,8653930,4713010,9338570,4619430,32364370,9498930,10342945,1,1,1,1,1,1,1,1
2473,02499,20559930,10200790,6607740,7741954,12031920,14488030,9070108,18469910,1,1,1,1,1,1,1,1
2474,02500,2650674,1742557,2361447,2084630,2960778,2166014,4307341,3631840,1,1,1,1,1,1,1,1
2475,02501,18443373,6277200,10046890,16181567,2920050,7256116,4876282,12805144,1,1,1,1,1,1,1,1
2476,02502,4774147,11980040,8876560,5800860,5807895,10078400,10977488,18033460,1,1,1,1,1,1,1,1
2477,02503,21359896,11020000,13870730,9722601,14939973,8995204,5369788,12274994,1,1,1,1,1,1,1,1
2478,02504,4450345,8710390,2797131,3728853,2320671,7983106,3138907,4518950,1,1,1,1,1,1,1,1
2479,02505,3015663,4587407,7360441,5996311,6191177,3903493,6054509,5296005,1,1,1,1,1,1,1,1
2480,02506,18134990,17888110,14681330,26423720,28087570,14275190,44788450,25933950,1,1,1,1,1,1,1,1
2481,02507,5855420,6204683,2694158,4562205,9747877,5290454,2352216,4492170,1,1,1,1,1,1,1,1
2482,02508,668066,844358,747473,675774,1499468,821901,1116236,1037083,1,1,1,1,1,1,1,1
2483,02509,3926027,3122393,3124030,4090010,3802933,2954610,4016140,2587241,1,1,1,1,1,1,1,1
2484,02510,5683880,5883690,5034440,7152680,5207580,8149970,7978540,10857120,1,1,1,1,1,1,1,1
2485,02511,535610,597500,785711,786020,864450,1011810,944979,791380,1,1,1,1,1,1,1,1
2486,02512,653440,997891,1023068,1067062,945529,999198,1014812,1028891,1,1,1,1,1,1,1,1
2487,02513,13431848,6993660,5001750,2676890,16964568,8694420,14585800,21505170,1,1,1,1,1,1,1,1
2488,02514,2942159,2098148,5167236,4537718,6486375,6585596,4493941,3093322,1,1,1,1,1,1,1,1
2489,02515,24645686,1543510,5338581,9388088,10350331,4006642,5339433,4372212,1,1,1,1,1,1,1,1
2490,02516,1723654,1009987,510950,1487843,1157980,1058785,1388364,1534493,1,1,1,1,1,1,1,1
2491,02517,4398850,5043960,3532400,4601690,5533270,5827990,9787340,10500290,1,1,1,1,1,1,1,1
2492,02518,1473343,1678650,1351655,1808994,1531602,1520296,2061291,2084435,1,1,1,1,1,1,1,1
2493,02519,938923,1051688,1076090,925328,1129797,1187512,977972,1106493,1,1,1,1,1,1,1,1
2494,02520,4294193,4271375,3763981,7259967,4806582,3977808,3345154,5482540,1,1,1,1,1,1,1,1
2495,02521,10260094,15907040,16259556,11739430,8213260,16030010,6232480,11441121,1,1,1,1,1,1,1,1
2496,02522,20722090,6279420,6082580,6175140,9989290,6392960,8151980,7357460,1,1,1,1,1,1,1,1
2497,02523,2015390,1595580,1021490,1203350,1125794,1283285,1266350,910737,1,1,1,1,1,1,1,1
2498,02524,1522210,2201959,3023349,4365091,3119488,1661216,1352394,1882311,1,1,1,1,1,1,1,1
2499,02525,2886464,1258870,2652976,7291930,11220100,9084280,7094280,19567415,1,1,1,1,1,1,1,1
2500,02526,13484838,7584730,6289513,13947119,7558058,14051752,12781378,17053980,1,1,1,1,1,1,1,1
2501,02527,12687920,13402840,11977580,16339530,12170440,17610640,19727510,54818920,1,1,1,1,1,1,1,1
2502,02528,2521378,1994192,3124735,2270374,3672667,3229998,2587282,1950524,1,1,1,1,1,1,1,1
2503,02529,2852851,2551588,2971050,2704801,2745708,3004779,3052025,5903045,1,1,1,1,1,1,1,1
2504,02530,803836,940387,1102511,809076,782341,1007037,1666038,1550427,1,1,1,1,1,1,1,1
2505,02531,4894791,3557248,3207905,3749718,4315121,4835855,3793320,2898543,1,1,1,1,1,1,1,1
2506,02532,1149934,948954,1359569,1719276,1522188,918226,4514215,2333986,1,1,1,1,1,1,1,1
2507,02533,1405361,1517399,1907571,1537427,1362043,2244858,3955936,2522542,1,1,1,1,1,1,1,1
2508,02534,11345090,10815540,3519360,7791210,12677900,10928460,4168710,4141610,1,1,1,1,1,1,1,1
2509,02535,164270,541026,322580,1112350,1471383,1532610,1977522,1298246,1,1,1,1,1,1,1,1
2510,02536,2024206,2044454,2022534,1456047,1146932,418819,6400,2132649,1,1,1,1,1,1,1,1
2511,02537,270980,647616,797826,966042,803416,756074,1059960,474567,1,1,1,1,1,1,1,1
2512,02538,10600905,11052390,9802903,4436558,16592757,9029260,13989542,13928844,1,1,1,1,1,1,1,1
2513,02539,2704225,2544930,3495860,2320480,1925050,3510380,1242210,1473420,1,1,1,1,1,1,1,1
2514,02540,2541850,5526130,4659347,4235090,2885140,5938040,2908867,849323,1,1,1,1,1,1,1,1
2515,02541,9002096,7476630,9885900,8003710,9298975,19083278,9907500,11772660,1,1,1,1,1,1,1,1
2516,02542,2408773,2266150,3337588,3287629,3119213,3250567,3271821,1882260,1,1,1,1,1,1,1,1
2517,02543,2461506,1023318,3128191,1719675,3358501,4493753,3146826,6422777,1,1,1,1,1,1,1,1
2518,02544,7622746,4533237,7581669,4839927,3192352,16170021,2458866,3771022,1,1,1,1,1,1,1,1
2519,02545,376625,501488,973187,1137577,713903,1069919,806895,1100828,1,1,1,1,1,1,1,1
2520,02546,2366310,3452190,3319660,3434900,10133260,8686760,10555120,8932330,1,1,1,1,1,1,1,1
2521,02547,2595292,2880182,3284266,2294329,2607938,1893706,2518571,3235707,1,1,1,1,1,1,1,1
2522,02548,6426160,4243870,4701360,10820050,9128010,10787960,4542720,5014990,1,1,1,1,1,1,1,1
2523,02549,721388,931105,898991,827575,922960,1412010,1133300,1197527,1,1,1,1,1,1,1,1
2524,02550,1350313,1849384,1785154,1546840,2172812,1526699,1287501,2001079,1,1,1,1,1,1,1,1
2525,02551,2706264,1825997,1700610,1818570,793977,1369438,1071341,1278660,1,1,1,1,1,1,1,1
2526,02552,9041516,9369394,34345450,20709520,18453834,11948096,5615072,7590413,1,1,1,1,1,1,1,1
2527,02553,1644470,1240170,806660,2339160,2349000,1678990,1914830,1594370,1,1,1,1,1,1,1,1
2528,02554,1519948,784290,2521423,2576527,2328772,1877010,3204988,1277170,1,1,1,1,1,1,1,1
2529,02555,1957694,916639,1443286,1575127,355112,785234,1628220,492945,1,1,1,1,1,1,1,1
2530,02556,10056170,4132866,1225340,3435480,4258798,4410730,2111285,2815170,1,1,1,1,1,1,1,1
2531,02557,13218650,15410430,13183697,7232644,5027049,2893200,18188676,11021248,1,1,1,1,1,1,1,1
2532,02558,5166350,6226050,3068680,4874470,4993370,4142520,3229080,6973880,1,1,1,1,1,1,1,1
2533,02559,8186650,7584430,9976600,8031350,10257650,7714610,12323280,3039180,1,1,1,1,1,1,1,1
2534,02560,1447696,1939724,1479796,1375062,1150582,1511612,1474106,1474995,1,1,1,1,1,1,1,1
2535,02561,4454400,3602137,4018414,6191318,3237620,2736123,3657767,3309358,1,1,1,1,1,1,1,1
2536,02562,1409893,1371804,910660,1175860,936558,773833,1184421,778632,1,1,1,1,1,1,1,1
2537,02563,853121,206282,1587440,649902,1405704,1237196,1773311,1196241,1,1,1,1,1,1,1,1
2538,02564,1335701,1135675,1257348,2375804,2158920,2271113,1989879,2940475,1,1,1,1,1,1,1,1
2539,02565,1460530,2656648,2199252,1462588,1495921,2299655,2271977,1988640,1,1,1,1,1,1,1,1
2540,02566,10919346,14227950,32482391,12299240,15131997,22729824,13579114,15625006,1,1,1,1,1,1,1,1
2541,02567,1102767,1014455,1473387,1548055,2643287,1359203,2106522,1486304,1,1,1,1,1,1,1,1
2542,02568,1918947,1486031,1713103,1706195,1774657,1735350,2047424,1706038,1,1,1,1,1,1,1,1
2543,02569,1204000,5022190,1261401,922360,959660,1068650,957410,1075917,1,1,1,1,1,1,1,1
2544,02570,7449780,11311623,8652811,6327417,3541738,4719096,4420449,17939120,1,1,1,1,1,1,1,1
2545,02571,4630254,7051536,4641097,6356637,5363462,6507307,8217383,6695576,1,1,1,1,1,1,1,1
2546,02572,3492580,5283500,4746682,3683253,4121730,4885708,3194206,5604090,1,1,1,1,1,1,1,1
2547,02573,7675054,5625959,2258800,10102062,7446300,13501420,5415934,11383888,1,1,1,1,1,1,1,1
2548,02574,13012711,18939531,15029185,25779314,15331563,22966399,14793759,22104125,1,1,1,1,1,1,1,1
2549,02575,7797454,11793494,28707530,12450630,12890277,25429403,13838051,14899370,1,1,1,1,1,1,1,1
2550,02576,2099361,2395991,2761920,3238424,3331345,2643693,2766092,1481356,1,1,1,1,1,1,1,1
2551,02577,1986111,1209198,1379932,1713302,1286287,219204,902472,2209742,1,1,1,1,1,1,1,1
2552,02578,14235681,6165912,8894392,10915580,7568993,7251144,3109526,10905330,1,1,1,1,1,1,1,1
2553,02579,878379,1379840,1175444,1462310,1324738,1669369,1732972,1594749,1,1,1,1,1,1,1,1
2554,02580,8286800,5806110,9414754,37066922,14366720,21573480,7783520,8862110,1,1,1,1,1,1,1,1
2555,02581,6335660,5129786,6412995,8668173,9109320,4940445,3104660,6992900,1,1,1,1,1,1,1,1
2556,02582,1982079,1506946,1733332,928638,1326510,1153125,913072,1806591,1,1,1,1,1,1,1,1
2557,02583,3691480,4943200,3605558,4567820,3432610,3639410,5719180,3360700,1,1,1,1,1,1,1,1
2558,02584,6501541,4193043,2943567,2440847,1821299,2521174,3052486,2710216,1,1,1,1,1,1,1,1
2559,02585,1182313,1152990,1228183,912235,953417,1783602,1160169,1088316,1,1,1,1,1,1,1,1
2560,02586,3164419,6400089,4062339,5442832,2344445,5467863,3258594,2628446,1,1,1,1,1,1,1,1
2561,02587,3678990,6172052,3883558,11547499,2667618,3303800,2003512,11995135,1,1,1,1,1,1,1,1
2562,02588,1145556,1628491,1070945,1671820,1569865,1209679,1162188,1192792,1,1,1,1,1,1,1,1
2563,02589,1131389,1470043,1336117,1831861,1902603,1744694,1130475,1598301,1,1,1,1,1,1,1,1
2564,02590,4326671,7388814,3985724,6840951,7755937,6902507,8865895,4968539,1,1,1,1,1,1,1,1
